EnsemblID,EnsemblID_base,Symbol,gene_type,HGNC_ID,HGNC_ID_status,HGNC_ID_source,Entrez_ID,Entrez_ID_status,Entrez_ID_source,UniProt_ID,UniProt_ID_status,UniProt_ID_source,OpenTargets_target_ID,OpenTargets_target_ID_status,OpenTargets_target_ID_source,ChEMBL_target_ID,ChEMBL_target_ID_status,ChEMBL_target_ID_source,ChEMBL_mapping_basis,ChEMBL_matched_UniProt_ID,current_HGNC_symbol,symbol_qc_status,one_to_many_fields,ambiguous_mapping,ambiguous_fields,mapping_note
ENSG00000215914.4,ENSG00000215914,MMP23A,unprocessed_pseudogene,HGNC:7170,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,8511,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000215914,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,MMP23A,MATCH,NONE,FALSE,NONE,
ENSG00000240303.7,ENSG00000240303,ACAD11,protein_coding,HGNC:30211,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,84129,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q709F0,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000240303,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL4105707,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q709F0,ACAD11,MATCH,NONE,FALSE,NONE,
ENSG00000257764.2,ENSG00000257764,RP11-1143G9.4,antisense,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000257764,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000225808.1,ENSG00000225808,DNAJC19P5,processed_pseudogene,HGNC:45068,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,100861453,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000225808,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,DNAJC19P5,MATCH,NONE,FALSE,NONE,
ENSG00000254395.1,ENSG00000254395,IGHV4-55,IG_V_pseudogene,HGNC:5653,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,28393,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000254395,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,IGHV4-55,MATCH,NONE,FALSE,NONE,
ENSG00000251320.1,ENSG00000251320,CTC-327F10.4,antisense,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000251320,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000112996.10,ENSG00000112996,MRPS30,protein_coding,HGNC:8769,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,10884,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q9NP92,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000112996,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,MRPS30,MATCH,NONE,FALSE,NONE,
ENSG00000232445.1,ENSG00000232445,RP11-132A1.4,antisense,HGNC:54408,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,101927746,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000232445,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,EMSLR,MISMATCH_CURRENT_HGNC,NONE,FALSE,NONE,registry symbol differs from current HGNC symbol; symbol was not used for mapping
ENSG00000184209.14,ENSG00000184209,SNRNP35,protein_coding,HGNC:30852,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,11066,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q16560,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000184209,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,SNRNP35,MATCH,NONE,FALSE,NONE,
ENSG00000267185.1,ENSG00000267185,PTP4A2P1,processed_pseudogene,HGNC:9637,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,5767,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000267185,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,PTP4A2P1,MATCH,NONE,FALSE,NONE,
ENSG00000178096.8,ENSG00000178096,BOLA1,protein_coding,HGNC:24263,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,51027,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q9Y3E2,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000178096,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,BOLA1,MATCH,NONE,FALSE,NONE,
ENSG00000251279.1,ENSG00000251279,SMIM15-AS1,antisense,HGNC:41293,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,101928630,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000251279,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,SMIM15-AS1,MATCH,NONE,FALSE,NONE,
ENSG00000278473.1,ENSG00000278473,IGHV3-41,IG_V_pseudogene,HGNC:5602,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,28428,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000278473,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,IGHV3-41,MATCH,NONE,FALSE,NONE,
ENSG00000154240.16,ENSG00000154240,CEP112,protein_coding,HGNC:28514,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,201134,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q8N8E3,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000154240,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,CEP112,MATCH,NONE,FALSE,NONE,
ENSG00000167114.12,ENSG00000167114,SLC27A4,protein_coding,HGNC:10998,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,10999,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q6P1M0,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000167114,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL4327,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q6P1M0,SLC27A4,MATCH,NONE,FALSE,NONE,
ENSG00000211678.2,ENSG00000211678,IGLJ3,IG_J_gene,HGNC:5865,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,28831,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000211678,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,IGLJ3,MATCH,NONE,FALSE,NONE,
ENSG00000128052.8,ENSG00000128052,KDR,protein_coding,HGNC:6307,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,3791,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P35968,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000128052,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL2095227|CHEMBL2111336|CHEMBL2111375|CHEMBL2111409|CHEMBL2111428|CHEMBL2111434|CHEMBL2111439|CHEMBL2111440|CHEMBL2111480|CHEMBL279|CHEMBL4630759|CHEMBL5291691|CHEMBL5482997,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P35968,KDR,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000112679.14,ENSG00000112679,DUSP22,protein_coding,HGNC:16077,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,56940,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q9NRW4,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000112679,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL3924,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q9NRW4,DUSP22,MATCH,NONE,FALSE,NONE,
ENSG00000109944.10,ENSG00000109944,C11orf63,protein_coding,HGNC:26288,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,79864,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q6NUN7,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000109944,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,JHY,MISMATCH_CURRENT_HGNC,NONE,FALSE,NONE,registry symbol differs from current HGNC symbol; symbol was not used for mapping
ENSG00000076554.15,ENSG00000076554,TPD52,protein_coding,HGNC:12005,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,7163,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P55327,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000076554,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,TPD52,MATCH,NONE,FALSE,NONE,
ENSG00000079739.15,ENSG00000079739,PGM1,protein_coding,HGNC:8905,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,5236,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P36871,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000079739,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,PGM1,MATCH,NONE,FALSE,NONE,
ENSG00000257286.1,ENSG00000257286,RP11-545P7.4,antisense,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000257286,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000128578.9,ENSG00000128578,STRIP2,protein_coding,HGNC:22209,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,57464,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q9ULQ0,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000128578,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,STRIP2,MATCH,NONE,FALSE,NONE,
ENSG00000175707.8,ENSG00000175707,KDF1,protein_coding,HGNC:26624,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,126695,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q8NAX2,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000175707,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,KDF1,MATCH,NONE,FALSE,NONE,
ENSG00000188199.10,ENSG00000188199,NUTM2B,protein_coding,HGNC:23445,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,729262,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,A6NNL0,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000188199,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NUTM2B,MATCH,NONE,FALSE,NONE,
ENSG00000168004.9,ENSG00000168004,HRASLS5,protein_coding,HGNC:24978,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,117245,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q96KN8,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000168004,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL4630850,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q96KN8,PLAAT5,MISMATCH_CURRENT_HGNC,NONE,FALSE,NONE,registry symbol differs from current HGNC symbol; symbol was not used for mapping
ENSG00000119599.16,ENSG00000119599,DCAF4,protein_coding,HGNC:20229,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,26094,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q8WV16,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000119599,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,DCAF4,MATCH,NONE,FALSE,NONE,
ENSG00000188512.6,ENSG00000188512,RP1-273G13.2,processed_pseudogene,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000188512,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000103494.12,ENSG00000103494,RPGRIP1L,protein_coding,HGNC:29168,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,23322,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q68CZ1,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000103494,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,RPGRIP1L,MATCH,NONE,FALSE,NONE,
ENSG00000211955.2,ENSG00000211955,IGHV3-33,IG_V_gene,HGNC:5596,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,28434,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P01772,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000211955,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,IGHV3-33,MATCH,NONE,FALSE,NONE,
ENSG00000272209.1,ENSG00000272209,RP3-500L14.2,lincRNA,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000272209,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000119041.10,ENSG00000119041,GTF3C3,protein_coding,HGNC:4666,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,9330,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q9Y5Q9,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000119041,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL6066302,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q9Y5Q9,GTF3C3,MATCH,NONE,FALSE,NONE,
ENSG00000206077.10,ENSG00000206077,ZDHHC11B,protein_coding,HGNC:32962,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,653082,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P0C7U3,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000206077,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,ZDHHC11B,MATCH,NONE,FALSE,NONE,
ENSG00000182179.12,ENSG00000182179,UBA7,protein_coding,HGNC:12471,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,7318,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P41226,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000182179,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL2321623,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P41226,UBA7,MATCH,NONE,FALSE,NONE,
ENSG00000158106.13,ENSG00000158106,RHPN1,protein_coding,HGNC:19973,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,114822,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q8TCX5,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000158106,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,RHPN1,MATCH,NONE,FALSE,NONE,
ENSG00000280852.2,ENSG00000280852,CTD-2319I12.10,transcribed_processed_pseudogene,HGNC:59189,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,653653,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000280852,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,AP1S2P2,MISMATCH_CURRENT_HGNC,NONE,FALSE,NONE,registry symbol differs from current HGNC symbol; symbol was not used for mapping
ENSG00000111530.12,ENSG00000111530,CAND1,protein_coding,HGNC:30688,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,55832,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q86VP6,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000111530,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL6067277,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q86VP6,CAND1,MATCH,NONE,FALSE,NONE,
ENSG00000197646.7,ENSG00000197646,PDCD1LG2,protein_coding,HGNC:18731,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,80380,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q9BQ51,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000197646,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL3713006|CHEMBL5482985|CHEMBL6066575,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q9BQ51,PDCD1LG2,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
