"EnsemblID","Symbol","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000168539.3","CHRM1","protein_coding",-4.88416561227321,-0.86606740341278,-22.1169015383714,9.98441260916082e-31,3.78972461162584e-28,59.7511101583766
"ENSG00000165810.16","BTNL9","protein_coding",-4.24366387947227,3.22545352258674,-22.0935640433539,1.05708751638291e-30,3.96153582405475e-28,59.6983263398838
"ENSG00000261143.1","ADAMTS7P3","transcribed_unprocessed_pseudogene",-2.99793107235408,1.54836154164807,-22.0324464362963,1.12065423770909e-30,4.1472611702019e-28,59.6412693029889
"ENSG00000175832.12","ETV4","protein_coding",3.27117275068081,3.0202384528309,22.0366932135482,1.21507604014103e-30,4.44117793140928e-28,59.5531400021394
"ENSG00000070778.12","PTPN21","protein_coding",-2.42178441860788,5.09349351430587,-21.945166486607,1.25141175562292e-30,4.51820688255756e-28,59.5065265841482
"ENSG00000120156.20","TEK","protein_coding",-3.15407225972235,4.66539334050643,-21.985823189044,1.37662779376052e-30,4.91041475446673e-28,59.4255732597237
"ENSG00000132622.10","HSPA12B","protein_coding",-2.65621089614284,3.51306068730688,-21.9142352093752,1.43930448306115e-30,5.07286291970339e-28,59.3789376372085
"ENSG00000203878.11","CHIAP2","transcribed_unprocessed_pseudogene",-5.49421395073177,0.104887306483947,-21.9285776346475,1.58467933404162e-30,5.51953133689836e-28,59.2994728004368
"ENSG00000131097.6","HIGD1B","protein_coding",-2.84659737239657,2.24830684872802,-21.8517686340828,1.72589050052622e-30,5.94147839053246e-28,59.2068247014869
"ENSG00000243566.6","UPK3B","protein_coding",-5.8024410033352,3.92578892411904,-21.8690709093334,1.83490137955931e-30,6.24414830381988e-28,59.152075057075
"ENSG00000257894.2","RP1-78O14.1","lincRNA",-3.92323319174356,1.04160992669391,-21.8301170609664,2.02006763783131e-30,6.74135274751582e-28,59.0566749575567
"ENSG00000167874.6","TMEM88","protein_coding",-2.54360317028403,1.42268249521079,-21.7331558457245,2.02655000516418e-30,6.74135274751582e-28,59.0501820825085
"ENSG00000120903.12","CHRNA2","protein_coding",-4.27014783234447,-2.77770065185653,-21.7101608236048,2.1460969026024e-30,7.05970498871629e-28,58.6640397719432
"ENSG00000155511.17","GRIA1","protein_coding",-4.61619587500868,1.55399120626637,-21.735495018155,2.5528757001956e-30,8.30554263516385e-28,58.8221201569352
"ENSG00000151718.15","WWC2","protein_coding",-2.37055153608372,5.88518098174088,-21.5731719138483,3.25908299043657e-30,1.04878707624853e-27,58.53910906585
"ENSG00000123119.11","NECAB1","protein_coding",-3.1812268031936,2.78221563688177,-21.6316293631611,3.30385777016285e-30,1.05176358218754e-27,58.5610491978821
"ENSG00000180198.15","RCC1","protein_coding",1.60024878872211,4.9250884505854,21.5077751929023,3.56135582725076e-30,1.11775425949705e-27,58.4200149467898
"ENSG00000225683.5","PACRG-AS3","antisense",-3.91857661595186,-3.69045817670821,-22.0404291473836,3.5866599558272e-30,1.11775425949705e-27,58.1696815389031
"ENSG00000105974.11","CAV1","protein_coding",-3.85300724792313,8.32185236143355,-21.5415610821817,4.13498498279084e-30,1.2752121395886e-27,58.3180900054983
"ENSG00000237923.1","XXbac-BPG27H4.8","lincRNA",-3.68754651746454,-4.07124701100251,-21.9545303635782,4.40633387874455e-30,1.34488578158877e-27,57.7207178888738
"ENSG00000246430.6","LINC00968","lincRNA",-3.47951282011864,0.696841513041447,-21.458095847427,4.65829686456187e-30,1.40728098951243e-27,58.2116893946261
"ENSG00000253258.1","RP11-539E17.5","antisense",5.56145318506537,-2.54041152603575,21.4353414981038,5.39271550903206e-30,1.61269429656973e-27,57.7632786118204
"ENSG00000171509.15","RXFP1","protein_coding",-3.31993027148448,1.20451632008449,-21.4162070060696,5.65757928829457e-30,1.67498292409249e-27,58.0294305451852
"ENSG00000161835.10","GRASP","protein_coding",-2.39688775823744,3.74261447456702,-21.3017586845449,6.11963827045604e-30,1.79384168945665e-27,57.9287061465345
"ENSG00000185737.12","NRG3","protein_coding",-3.33409359969005,-1.28475741473476,-21.2879703938947,6.90097125132689e-30,2.00304073398808e-27,57.8219840898112
"ENSG00000118526.6","TCF21","protein_coding",-3.31728914170108,4.31053591371531,-21.325962327112,7.09631921317172e-30,2.03974394781711e-27,57.788409380294
"ENSG00000092051.16","JPH4","protein_coding",-2.75753302624381,0.99749477228646,-21.2259484826979,7.25430228110461e-30,2.06510455129215e-27,57.7755646631083
"ENSG00000271758.2","RP11-35J10.5","lincRNA",-3.64588549005467,-3.45700311809196,-21.2147058968373,7.46425701333529e-30,2.10463612511242e-27,57.4901510002083
"ENSG00000254568.1","RP11-664I21.5","antisense",-2.61776169701907,1.04328719745031,-21.1681870741388,8.40060281582562e-30,2.34630421665409e-27,57.6342647931719
"ENSG00000261371.5","PECAM1","protein_coding",-2.16849017548826,8.42105094897806,-21.1340943087174,9.1617731551985e-30,2.53498557040006e-27,57.5095589783686
"ENSG00000269186.1","LINC01082","lincRNA",-4.017283841905,-2.78163747429607,-21.0915394023734,1.02108904409341e-29,2.79910761476199e-27,57.2308503955638
"ENSG00000117834.12","SLC5A9","protein_coding",-3.69340929562435,1.13179494869368,-21.1625684524075,1.07155475258774e-29,2.91050000046904e-27,57.3907113399976
"ENSG00000276772.1","CTD-2515H24.2","lincRNA",-3.38419473133664,-2.32364147635003,-21.0301866362581,1.1941915056072e-29,3.21411215590971e-27,57.1026167070858
"ENSG00000136160.14","EDNRB","protein_coding",-3.60000449696322,5.23820189830931,-21.110914711321,1.22128224807994e-29,3.25741281411303e-27,57.2422288935537
"ENSG00000120907.17","ADRA1A","protein_coding",-4.10096769970276,-1.21509318267495,-21.0640270774543,1.37552571522965e-29,3.63605485045438e-27,57.1097718932384
"ENSG00000189129.13","PLAC9","protein_coding",-2.80512434244618,2.74237820924012,-21.0270154240849,1.41469777946781e-29,3.70650818220565e-27,57.1015086652999
"ENSG00000271894.1","RP11-482H16.1","processed_transcript",-3.15214081706175,2.13868423194483,-21.0447315007293,1.44461044464324e-29,3.75167866878138e-27,57.0840589443279
"ENSG00000144452.14","ABCA12","protein_coding",5.51003470494907,-0.23233411998541,20.9930852525573,1.64735536605916e-29,4.24100895369979e-27,56.9514408424311
"ENSG00000128165.8","ADM2","protein_coding",3.3661519404948,1.73766290825902,20.9862349785171,1.67633404506591e-29,4.27840911536391e-27,56.9466777844654
"ENSG00000198873.11","GRK5","protein_coding",-2.65260366045326,5.1945147060569,-20.9569012642428,1.74855827472203e-29,4.42459968217268e-27,56.8673979837344
"ENSG00000239672.7","NME1","protein_coding",2.13305542506425,5.23610078992152,20.9034303640725,1.77642996919046e-29,4.43262916119038e-27,56.807883726622
"ENSG00000279662.1","RP11-609N14.4","TEC",-3.73825265433676,1.43732614947103,-20.9623071212848,1.78167557313266e-29,4.43262916119038e-27,56.8780982351232
"ENSG00000169856.8","ONECUT1","protein_coding",4.4138451576396,-4.07283836059185,21.8894643498146,1.9849771413156e-29,4.89726943714914e-27,56.4889389384696
"ENSG00000116016.13","EPAS1","protein_coding",-2.67270019392696,9.47910836590015,-20.8745504905339,2.0050274460877e-29,4.90585475775806e-27,56.7534506393215
"ENSG00000107742.12","SPOCK2","protein_coding",-3.54961220583043,7.25975606930267,-20.8731539283487,2.23691446053185e-29,5.42836799332017e-27,56.6187695457734
"ENSG00000135063.17","FAM189A2","protein_coding",-3.48630291726231,4.27757185775458,-20.8583989893298,2.32292533017818e-29,5.57896610123032e-27,56.6019185807762
"ENSG00000164749.11","HNF4G","protein_coding",3.36024917383092,0.5244107822125,20.8560941286063,2.33666080035317e-29,5.57896610123032e-27,56.6151390184275
"ENSG00000102104.8","RS1","protein_coding",-4.4400573367083,-0.292734202738468,-20.8382302037194,2.44595035239625e-29,5.79318449064347e-27,56.5561041306915
"ENSG00000075914.12","EXOSC7","protein_coding",-1.99684252831958,5.67871047206355,-20.6952193854818,2.82535003493901e-29,6.63867564558765e-27,56.3649041372696
"ENSG00000197465.13","GYPE","protein_coding",-3.46626280210589,0.0291387351570313,-20.7175928027,2.93020898183796e-29,6.83084780443265e-27,56.3701061546925
"ENSG00000101311.15","FERMT1","protein_coding",3.0925274781363,2.86777210987742,20.7560656545581,3.01941473726699e-29,6.98381193058802e-27,56.3413350501542
"ENSG00000260908.1","CTB-134H23.3","transcribed_unprocessed_pseudogene",-4.18079355243291,1.51415571767884,-20.7247936521555,3.27197906327774e-29,7.50931877111634e-27,56.2709534536796
"ENSG00000084453.16","SLCO1A2","protein_coding",-5.03608979237297,-0.165958984575802,-20.7080281992876,3.41610211219463e-29,7.77977839489493e-27,56.2390331520173
"ENSG00000231655.1","AC011742.3","processed_pseudogene",-2.72288342285736,-2.04755274743242,-20.6098678286306,3.52452677417488e-29,7.96543050963524e-27,56.0368032855398
"ENSG00000114854.7","TNNC1","protein_coding",-4.50438785672542,3.52094765367209,-20.6468035741628,3.99937256138468e-29,8.97010788275415e-27,56.0712251804202
"ENSG00000268388.5","FENDRR","lincRNA",-4.18752595717338,3.21893430869757,-20.6337986707928,4.13574372576179e-29,9.20622772518071e-27,56.0350313460076
"ENSG00000257607.1","RP11-449P15.1","antisense",-2.30456945694003,2.97988651398475,-20.5351791618425,4.28999861456726e-29,9.42023927487867e-27,55.9842556410315
"ENSG00000135069.13","PSAT1","protein_coding",3.30680201964168,2.442049588257,20.6191038255859,4.29552219856995e-29,9.42023927487867e-27,56.008281520306
"ENSG00000130226.16","DPP6","protein_coding",-3.48785112307522,-0.382552358209818,-20.6061619123622,4.37977209900092e-29,9.53437740904568e-27,55.9937162450489
"ENSG00000267107.6","PCAT19","lincRNA",-2.44937042023092,3.08069276857384,-20.5276641929603,4.64850188268513e-29,1.00455143604946e-26,55.9055402964873
"ENSG00000229257.2","RP11-229P13.22","antisense",3.4616644909309,-1.58634529283079,20.471230512073,5.05499827664479e-29,1.08063103531584e-26,55.7191545712304
"ENSG00000135917.13","SLC19A3","protein_coding",-3.55670533890957,2.53375899549961,-20.5546629632306,5.07355650573875e-29,1.08063103531584e-26,55.8275390203955
"ENSG00000198844.10","ARHGEF15","protein_coding",-2.36852463337967,4.14989871283052,-20.4401041189461,5.9432739222466e-29,1.25683262672881e-26,55.6461396775648
"ENSG00000259749.1","NCAPGP2","unprocessed_pseudogene",-3.73691761450768,-2.54843956938478,-20.3936143481511,6.1908873676193e-29,1.29991071918962e-26,55.5044139056641
"ENSG00000263155.5","MYZAP","protein_coding",-3.39893117690341,3.78063755413953,-20.4664218213139,6.37658535441363e-29,1.32947314086458e-26,55.5913254253418
"ENSG00000106089.11","STX1A","protein_coding",2.85401708842345,2.17868988847577,20.4605494478528,6.47450107226387e-29,1.340448103115e-26,55.5544489108655
"ENSG00000134115.12","CNTN6","protein_coding",-4.49724595022285,1.34140424611868,-20.4146859880417,7.29362284614998e-29,1.49954859710497e-26,55.4754114014728
"ENSG00000172461.10","FUT9","protein_coding",5.53017805838954,-3.24478970220267,22.0247572853,7.49391013982307e-29,1.53010140413519e-26,55.5298666455304
"ENSG00000096063.15","SRPK1","protein_coding",1.60959432627619,5.49976284883496,20.3103479929656,7.69967774169556e-29,1.56134698096328e-26,55.3316281163709
"ENSG00000150625.16","GPM6A","protein_coding",-5.0332962225396,2.93203866397865,-20.3812251672942,7.95690871881243e-29,1.60253224169497e-26,55.3877296258734
"ENSG00000081248.10","CACNA1S","protein_coding",-4.314924888927,-2.67822792872071,-20.331781878874,8.49632178366094e-29,1.6996088022099e-26,55.2310546934117
"ENSG00000059573.8","ALDH18A1","protein_coding",1.70212346226315,5.7630175696858,20.2483083127002,9.06221920821662e-29,1.8006447105937e-26,55.1704841764904
"ENSG00000256013.1","RP11-27M24.1","antisense",-2.9659157895613,6.0451389696586,-20.309428538367,9.59425154867012e-29,1.89364940899952e-26,55.1583944058619
"ENSG00000197753.8","LHFPL5","protein_coding",1.64455794508793,1.92874931323298,20.1834722242906,1.07487778968716e-28,2.10747230738265e-26,55.0945321721807
"ENSG00000266964.5","FXYD1","protein_coding",-2.96742613121635,2.69155886246959,-20.2567660455208,1.10092227558946e-28,2.14433584809879e-26,55.0493310036234
"ENSG00000164764.10","SBSPON","protein_coding",-3.0838437043307,2.29604847652936,-20.2308959920055,1.17800935403865e-28,2.26726252807597e-26,54.9884713966374
"ENSG00000055813.5","CCDC85A","protein_coding",-3.19068166035615,2.64034627132737,-20.2304613480353,1.17935023077653e-28,2.26726252807597e-26,54.9809627164278
"ENSG00000277494.1","GPIHBP1","protein_coding",-3.9731304024893,3.14251962656588,-20.2021035432441,1.27026428453501e-28,2.42628673599635e-26,54.9102560071871
"ENSG00000221857.7","CTD-2527I21.4","processed_transcript",-2.93913559060513,2.59632595359479,-20.175092741493,1.36346768690755e-28,2.58761694478108e-26,54.8359430814618
"ENSG00000135052.16","GOLM1","protein_coding",2.61234297162919,6.60948577963599,20.1687197492088,1.38645165946582e-28,2.61447693185637e-26,54.7750503264866
"ENSG00000164849.9","GPR146","protein_coding",-2.31073640471844,3.24639850372096,-20.0838967594288,1.44745546392959e-28,2.71223838386706e-26,54.7636039448915
"ENSG00000167588.12","GPD1","protein_coding",-4.82399882600478,3.19894750733234,-20.1473960999052,1.46625090948588e-28,2.73017763687038e-26,54.7732315923155
"ENSG00000036473.6","OTC","protein_coding",-4.03690720754332,-2.75880674210954,-20.0704610638742,1.47827913415985e-28,2.73537075287103e-26,54.6126919552137
"ENSG00000272884.1","RP11-104H15.10","processed_transcript",3.25886006257923,0.957744507636483,20.1126063801024,1.55119891429406e-28,2.85247174264534e-26,54.7353895603153
"ENSG00000165495.15","PKNOX2","protein_coding",-2.49427992504605,2.53266509025677,-20.075811840386,1.57353487474654e-28,2.8756835494905e-26,54.6888318274438
"ENSG00000279686.1","AC142391.3","protein_coding",-2.20794824554407,3.82982871334049,-20.0103973998146,1.71041063267892e-28,3.10665136141669e-26,54.5916778758982
"ENSG00000279619.1","CTD-2527I21.5","TEC",-2.82796631295555,0.0404080564472644,-19.9975296231631,1.76037242644237e-28,3.17790158885687e-26,54.6052620652322
"ENSG00000254943.1","RP11-664I21.6","antisense",-2.69055071445721,1.46839368343341,-20.0058608269383,1.82265502968587e-28,3.27039544296241e-26,54.5667107362495
"ENSG00000238018.2","AC093110.3","antisense",-1.88103221874037,3.99380922505185,-19.955966372109,1.9627511514854e-28,3.50055485487208e-26,54.4450510673322
"ENSG00000253959.1","LINC01863","lincRNA",-3.7114719433378,-2.71623407047803,-19.9492773806949,1.99796204576974e-28,3.52773471972247e-26,54.3663432461511
"ENSG00000067177.14","PHKA1","protein_coding",1.61174862296992,3.49508663101127,19.9485513816525,2.00182203915887e-28,3.52773471972247e-26,54.4040457928952
"ENSG00000105538.9","RASIP1","protein_coding",-2.3793620358042,4.10835521539361,-19.9481633319607,2.19226868551627e-28,3.84049152091093e-26,54.3438838452587
"ENSG00000162849.15","KIF26B","protein_coding",3.28457389851851,3.57432056732515,19.9920003671975,2.20749769794144e-28,3.8444221673679e-26,54.3680251285382
"ENSG00000267280.5","TBX2-AS1","antisense",-2.42236008605819,-0.00548186133258538,-19.8933047333219,2.31888375140339e-28,4.01478785637712e-26,54.3305440954179
"ENSG00000226871.1","AC135178.7","antisense",-2.3144991887019,-0.771586794194748,-19.8676714030315,2.48284818736525e-28,4.27367461832184e-26,54.2387761735358
