EnsemblID,EnsemblID_base,Symbol,gene_type,HGNC_ID,UniProt_ID,OpenTargets_target_ID,ChEMBL_target_ID,U0_tested,U1_DE,U2_effect_supported_DE,effect_band,biotype_track,retrieval_queue,logFC_S0,FDR_S0,P_value_S0,AveExpr_S0,mean_logCPM_Tumor,mean_logCPM_Normal,logFC_S1,FDR_S1,logFC_S2,FDR_S2,logFC_S3,FDR_S3,logFC_S4,FDR_S4,logFC_S5,FDR_S5,logFC_S6,FDR_S6,sign_S0,sign_concordant_S1_S6_count,sign_concordant_all_S1_S6,n_sensitivity_FDR05,median_abs_delta_logFC_vs_S0,max_abs_delta_logFC_vs_S0,S6_sign_flip_vs_S0,model_dependent_any_top50,model_dependent_models,reduced_residual_df_any,reduced_residual_df_models,max_residual_df_loss
ENSG00000231878.1,ENSG00000231878,SNRPFP1,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,0.819169091896071,1.04223278550249e-11,2.40474638849136e-12,0.0973843600704128,0.210304795679129,-0.513274727847165,0.863672359944076,4.60120248818898e-11,0.729668305687286,1.71660626407005e-08,0.784265855481588,8.44842466506018e-10,0.769701369739534,8.778371759917e-10,0.797987486709767,1.65840869152816e-17,0.748367893730628,1.48934615532078e-08,UP,6,TRUE,6,0.046985495102271013,0.089500786208784988,FALSE,FALSE,,FALSE,,0
ENSG00000138780.14,ENSG00000138780,GSTCD,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.6014831100287,1.04254696116939e-11,2.40582342724761e-12,3.28689278025937,3.33350998578175,2.91785769547324,0.602753291187872,3.11699560617324e-10,0.473545686850289,2.00717212507457e-07,0.485897335114602,9.11746948532527e-08,0.579933938125067,2.71481235809314e-10,0.582704222847077,4.87990913339896e-18,0.663336700205283,8.97983776783472e-10,UP,6,TRUE,6,0.04170138104010801,0.127937423178411,FALSE,FALSE,,FALSE,,0
ENSG00000176884.14,ENSG00000176884,GRIN1,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,canonical_protein_target,QUEUE_A_CANONICAL,1.97594819711221,1.04509731159473e-11,2.41206172064e-12,-0.19345386663046,0.103647474867749,-2.01723602285087,2.04385468520515,1.19567362365756e-10,2.0844796445485,6.423508088983e-13,2.07099556454963,1.47284883046373e-12,2.0083963410775,8.74856991428196e-12,2.07190528236919,5.30122195365008e-19,2.12509280996082,4.56529141257466e-12,UP,6,TRUE,6,0.09550222634720007,0.14914461284861025,FALSE,FALSE,,FALSE,,0
ENSG00000230356.1,ENSG00000230356,NCAPD2P1,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,noncanonical_target_modality,QUEUE_C_NONCANONICAL,1.28702809001237,1.04837491159602e-11,2.41998045863919e-12,-1.54429728357194,-1.29898746609407,-2.43242608834743,1.34679381492857,6.53757923014851e-11,1.18022339929388,2.23118808785369e-10,1.23275634400341,7.63620941940831e-12,1.30846548448299,2.88479640814959e-12,1.23735147113721,3.8400411288401e-17,1.1937353363533,9.87394746263626e-10,UP,6,TRUE,6,0.057018735462580072,0.10680469071849008,FALSE,FALSE,,FALSE,,0
ENSG00000159625.14,ENSG00000159625,DRC7,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-2.18516169527136,1.04922377568311e-11,2.42229430074783e-12,-0.850734038390111,-0.876117085376818,0.898192937583775,-2.16995515387807,4.4945906659626e-10,-2.01025067080602,3.7128148626294e-13,-1.9784040741015,1.99007145002255e-10,-2.24295572193421,4.29920092280511e-11,-2.07697208356466,8.21376973024516e-13,-2.1585195478038,1.54531683299056e-09,DOWN,6,TRUE,6,0.08299181918477494,0.20675762116985985,FALSE,FALSE,,FALSE,,0
ENSG00000115295.19,ENSG00000115295,CLIP4,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,-0.763384929267437,1.05259340104953e-11,2.43042913246456e-12,4.79333822454758,4.71218931795805,5.51635997197757,-0.784701810963237,1.05593949870488e-10,-0.777966624951216,3.6709916988094e-14,-0.805901118093479,1.26220934465547e-12,-0.807591019014831,2.19104224764357e-11,-0.781673023901929,1.84144637880193e-20,-0.655821365687554,3.07129194081752e-08,DOWN,6,TRUE,6,0.031916535260921031,0.10756356357988295,FALSE,FALSE,,FALSE,,0
ENSG00000262904.1,ENSG00000262904,TMPOP2,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,noncanonical_target_modality,QUEUE_C_NONCANONICAL,1.1522653204567,1.06112063806653e-11,2.45047686362928e-12,-2.59346380234514,-2.26207412032448,-3.10131939070683,1.16980971026312,2.00071282774151e-10,0.995480830345734,9.51057939469394e-09,1.09168942712161,1.87790188371906e-11,1.14296274912405,7.93263796332563e-12,1.06814231655078,1.11626162534086e-14,1.17612344650365,3.5072804629108e-09,UP,6,TRUE,6,0.042217009691020047,0.15678449011096596,FALSE,FALSE,,FALSE,,0
ENSG00000186007.9,ENSG00000186007,LEMD1,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,2.20535745924291,1.06187687609409e-11,2.45258193566554e-12,0.643966166522789,0.910605674340428,-1.07552845679085,2.1525086087197,9.18893706032394e-10,2.11735999543277,4.40326532297801e-11,2.06991907047515,2.82134824850783e-10,2.09499238359409,3.58780605934779e-10,2.33776781325302,2.36484009430679e-19,2.55001149839641,4.57043561537306e-14,UP,6,TRUE,6,0.12138771482946509,0.34465403915349979,FALSE,FALSE,,FALSE,,0
ENSG00000140950.15,ENSG00000140950,TLDC1,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.693478334549473,1.08262940024e-11,2.50087903406113e-12,4.07584700319757,4.13518591988596,3.57993589165728,0.683287028701256,6.61492652236805e-10,0.596891091138627,2.18288961721191e-09,0.593369090408998,1.44068411417503e-08,0.679990336492433,2.10543152395254e-10,0.65672141117655,2.66586137655863e-17,0.786064916566162,3.56161095803886e-12,UP,6,TRUE,6,0.064671752694805962,0.10010924414047506,FALSE,FALSE,,FALSE,,0
ENSG00000224066.1,ENSG00000224066,RP4-622L5.7,antisense,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,0.639133568342049,1.08827739543476e-11,2.51429351644051e-12,0.659936199755045,0.769180770275653,-0.0594102211148543,0.650105142564998,2.0237225745221e-10,0.778975200258476,1.30569974940247e-15,0.801587613745884,4.6709202004079e-16,0.669345622122531,7.34154980005886e-12,0.610240762871364,7.26991112556526e-17,0.66102102064172,2.2934075737138e-09,UP,6,TRUE,6,0.029552429625583521,0.16245404540383501,FALSE,FALSE,,FALSE,,0
ENSG00000175334.7,ENSG00000175334,BANF1,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.528194947979776,1.09381289416482e-11,2.52745187089831e-12,6.20172660336953,6.25682305035829,5.72576803596209,0.560836648850805,3.58277470787059e-11,0.503729447748715,3.22993600448428e-11,0.538208577579076,1.3776806059878e-12,0.513291990545061,1.03268552590125e-10,0.526350949748591,3.43386791666566e-19,0.462302720541736,1.35846788867603e-09,UP,6,TRUE,6,0.019684228832887951,0.065892227438039963,FALSE,FALSE,,FALSE,,0
ENSG00000229207.1,ENSG00000229207,SERPINH1P1,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,noncanonical_target_modality,QUEUE_C_NONCANONICAL,1.03480551799968,1.0953466184666e-11,2.53173576645508e-12,-2.48025153407128,-2.1867486990245,-2.88325079760973,0.994649953192873,1.51289707353306e-09,0.910214780285451,4.92205778707811e-09,0.926485458491537,5.0366125635023e-09,1.06301810723177,1.01031342221432e-11,1.00362775443338,5.00912874133826e-16,1.15488193246168,1.42366202480687e-10,UP,6,TRUE,6,0.074237812157475047,0.12459073771422902,FALSE,FALSE,,FALSE,,0
ENSG00000170262.12,ENSG00000170262,MRAP,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.727572191712796,1.09589955669858e-11,2.53338396475211e-12,1.66077144410792,1.76261758128594,0.890756266515846,0.736906579779645,2.25715628530333e-10,0.822291454802373,2.64582474225835e-15,0.743005040680845,2.06252565081434e-12,0.734499233158318,3.27730767828712e-11,0.707024620109216,5.01489518061259e-17,0.750045841481284,2.61986248420461e-10,UP,6,TRUE,6,0.017990210285814545,0.09471926308957701,FALSE,FALSE,,FALSE,,0
ENSG00000005471.15,ENSG00000005471,ABCB4,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,canonical_protein_target,QUEUE_A_CANONICAL,1.47821977830295,1.10296247124856e-11,2.55008380588271e-12,-0.00374879047566606,0.194467225423759,-1.23490687734383,1.42273647539944,1.61151066274984e-09,1.51433089199359,8.39354214604013e-13,1.52254278737871,2.34864099775046e-12,1.53359219749433,1.45623377996724e-11,1.61990446941526,4.57597383376046e-21,1.7105816562998,1.54765737222753e-11,UP,6,TRUE,6,0.055427861047445015,0.23236187799684993,FALSE,FALSE,,FALSE,,0
ENSG00000217824.1,ENSG00000217824,SNRPEP6,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,0.958388099862719,1.1111645036335e-11,2.56942247918494e-12,-2.47420328400309,-2.16899808128363,-3.03418281602931,0.972504326969139,1.57314710353618e-10,0.954249825005058,1.15218517510775e-11,0.934667570122812,4.41700958639079e-11,0.918840882309682,4.04828206237022e-11,0.861614377347085,8.60478137538933e-13,0.926254043117571,4.93905804096578e-07,UP,6,TRUE,6,0.027927293242527518,0.096773722515633986,FALSE,FALSE,,FALSE,,0
ENSG00000228499.1,ENSG00000228499,TMSB10P1,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,0.866389209414377,1.11397924924005e-11,2.57630747806075e-12,1.339925221587,1.41062248952061,0.889956611430105,0.91041919770522,6.93027368911257e-11,0.589327341277587,3.20743141366436e-05,0.695959353067155,1.23448058307922e-07,0.809907377682774,3.62052790526276e-10,0.901002156480063,1.95270838769413e-19,0.808082671803736,4.69749977816875e-09,UP,6,TRUE,6,0.057394184671122006,0.27706186813679001,FALSE,FALSE,,FALSE,,0
ENSG00000237939.1,ENSG00000237939,AC097523.3,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-1.01854282482815,1.11862791863783e-11,2.58743632602576e-12,-2.65499175118417,-2.47733514706149,-1.60539562998124,-1.01214408244632,4.6914053451974e-10,-1.02683764805309,2.26975124851809e-13,-1.09127016034168,3.88948557434227e-12,-1.12374971184881,2.59133653684505e-12,-1.04857597876628,2.34121216449843e-18,-0.957815795794673,7.55180690202104e-10,DOWN,6,TRUE,6,0.04538009148580352,0.10520688702065994,FALSE,FALSE,,FALSE,,0
ENSG00000148057.15,ENSG00000148057,IDNK,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,-0.702815837173909,1.12149296249336e-11,2.59444210636933e-12,1.9866806804202,1.93611035769019,2.52613446642153,-0.674991183790054,1.55202181929615e-09,-0.647599417004309,4.40747506072036e-12,-0.69958973248756,2.89406917608549e-11,-0.756866590854269,8.39920604751327e-12,-0.644044585650667,1.35860278708089e-16,-0.702149021569519,3.14652833372926e-08,DOWN,6,TRUE,6,0.040937703532107517,0.05877125152324203,FALSE,FALSE,,FALSE,,0
ENSG00000240204.2,ENSG00000240204,SMKR1,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,2.05339086889435,1.12593550268513e-11,2.60509970728674e-12,0.362333818419445,0.609780961213896,-1.24127975095445,2.01853665482751,6.74961401734343e-10,1.95002393614061,4.7620180924252e-11,1.95634612858475,3.27166869905423e-12,2.02020825554894,6.83810239850192e-12,2.08537758786762,9.80159544976745e-18,2.22226709383024,6.00282198912422e-15,UP,6,TRUE,6,0.065949477188219974,0.16887622493588994,FALSE,FALSE,,FALSE,,0
ENSG00000222037.5,ENSG00000222037,IGLC6,IG_C_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,2.23977966630424,1.13494254118689e-11,2.6263228229654e-12,1.00002200498828,1.25688502181486,-0.732754560075241,2.22878583877388,5.51678072996237e-10,2.14100236875558,5.98973565251852e-11,2.29917815483411,1.81037030305553e-12,2.41200440410597,5.34551080179465e-13,2.53084566117727,1.37395693242263e-20,2.42175185737444,5.58371035793851e-11,UP,6,TRUE,6,0.13550101767519496,0.29106599487302987,FALSE,FALSE,,FALSE,,0
ENSG00000226986.4,ENSG00000226986,RP11-543B16.2,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,0.623326887799136,1.13725732994101e-11,2.63206350900351e-12,1.65970605483544,1.72261988101006,1.22941934253623,0.640423095148428,1.58105285192938e-10,0.515908926160322,8.09339775712111e-08,0.543283658455091,1.41668298276835e-08,0.586041039775061,6.22351825609965e-10,0.645987439961947,2.699313826779e-19,0.614568365726907,4.15723677185409e-10,UP,6,TRUE,6,0.029973200093443009,0.10741796163881401,FALSE,FALSE,,FALSE,,0
ENSG00000145604.15,ENSG00000145604,SKP2,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.99522649600204,1.14232550004105e-11,2.6445649453764e-12,3.71254973607801,3.81218011891422,2.87356022823335,1.01552681938923,1.73149959009991e-10,0.936139526977533,4.03341854349786e-11,0.984864288975199,1.16430428245095e-12,1.061999348897,3.26405412397233e-13,0.883102110891176,4.01164497297311e-16,1.04294277912639,1.19456333054046e-09,UP,6,TRUE,6,0.053401626074428554,0.11212438511086409,FALSE,FALSE,,FALSE,,0
ENSG00000244257.5,ENSG00000244257,PKD1P1,unprocessed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-0.78335799208637,1.14303368683324e-11,2.64659053004183e-12,4.41915299923145,4.3801196735309,4.77960288528155,-0.789083793046704,3.64705248564553e-10,-0.48313254733324,0.000117541240568378,-0.639584657775852,1.18406927069427e-07,-0.817629533581835,1.56215567470063e-12,-0.916290102938945,2.33515304512152e-23,-0.75122754387466,1.97399192587546e-09,DOWN,6,TRUE,6,0.083601826174019955,0.30022544475313001,FALSE,FALSE,,FALSE,,0
ENSG00000272755.1,ENSG00000272755,RP11-326G21.1,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-1.00718975429174,1.14794228313881e-11,2.65834367803813e-12,-1.91302031640859,-1.83011852199065,-1.06150970096295,-1.00348690464191,3.51027401314587e-10,-0.911931481146555,8.43696349869791e-12,-0.956036852819555,2.91393644721868e-11,-1.02608472425774,2.24004412212962e-11,-1.01643018963883,3.03844410696375e-18,-0.87673293071991,6.87736032189037e-08,DOWN,6,TRUE,6,0.035023935719092514,0.13045682357183008,FALSE,FALSE,,FALSE,,0
ENSG00000243015.2,ENSG00000243015,RN7SL737P,misc_RNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-0.688363270618691,1.15091769277129e-11,2.66562271814251e-12,-1.33799492218543,-1.29720131524064,-0.756783228169913,-0.674389694586922,7.79268030409342e-10,-0.610462858896257,1.13727424003453e-10,-0.626164347664587,1.27670279215804e-09,-0.656282187737176,1.69662256044129e-09,-0.704847421977912,3.79307165180558e-19,-0.673067590738627,2.71713149715351e-09,DOWN,6,TRUE,6,0.024282617120368,0.077900411722434004,FALSE,FALSE,,FALSE,,0
ENSG00000211645.2,ENSG00000211645,IGLV1-50,IG_V_gene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,2.20980547728375,1.15354754999383e-11,2.67234667128362e-12,0.821454495176039,1.07578199957681,-0.865115716431641,2.19408489956258,5.82140785681954e-10,2.0674927607128,1.17605263386094e-10,2.2525413285697,1.82658868471945e-12,2.36818098094237,3.84053547304431e-13,2.55342603614519,1.45778384067043e-21,2.54271447929571,5.7297386112164e-12,UP,6,TRUE,6,0.1503441101147851,0.34362055886143983,FALSE,FALSE,,FALSE,,0
ENSG00000261799.1,ENSG00000261799,RP11-283I3.6,sense_overlapping,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-0.6215702911581,1.15727070318222e-11,2.68150949936837e-12,2.47140937162555,2.4245127099717,2.94987763119535,-0.616681880523932,5.452289412439e-10,-0.563949202420212,1.20676978067832e-10,-0.595309115630514,6.15896654805149e-11,-0.583112224031202,8.1490243648656e-10,-0.650010833731929,4.10239843161958e-21,-0.608667794784784,1.26391991841384e-11,DOWN,6,TRUE,6,0.027350859050707499,0.057621088737888071,FALSE,FALSE,,FALSE,,0
ENSG00000115594.11,ENSG00000115594,IL1R1,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,-0.864900046653194,1.1677060936847e-11,2.70608373598957e-12,6.82993286362599,6.73877133105017,7.62941969015819,-0.898983281484047,7.926033655705e-11,-0.861998266576697,6.43729301093053e-13,-0.864644299829991,5.5266060230401e-12,-0.900577499271209,1.71826683485348e-11,-0.713766558064088,1.26936244739539e-14,-0.771563500288628,1.0294441647668e-06,DOWN,6,TRUE,6,0.034880343724434049,0.15113348858910602,FALSE,FALSE,,FALSE,,0
ENSG00000263167.1,ENSG00000263167,RP11-149I9.2,antisense,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-1.52837796729348,1.17662150669449e-11,2.72714205868323e-12,-4.70655548976822,-3.87276189385579,-3.22627616765414,-1.48377492785639,1.26915670332388e-09,-1.29170668955986,3.93241146663597e-11,-1.51025467615874,3.14261600139675e-11,-1.69796010631577,1.86230068849819e-12,-1.50455670818754,6.68882226395964e-15,-1.59233246159152,1.02701250827015e-10,DOWN,6,TRUE,6,0.054278766867564943,0.23667127773362018,FALSE,FALSE,,TRUE,S6,6
ENSG00000269179.1,ENSG00000269179,CTC-326K19.6,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.563207924209835,1.17943412844262e-11,2.73405945534747e-12,2.76466553400149,2.82134082579883,2.3236894881558,0.547091623866199,1.22667241052972e-09,0.530973773100991,2.66848876652583e-10,0.538189360762673,2.76876418470019e-10,0.591309599336256,2.31815778429687e-12,0.536374337264432,2.32882509695491e-18,0.645002761851929,1.42773758399996e-10,UP,6,TRUE,6,0.027467631035912043,0.081794837642093943,FALSE,FALSE,,FALSE,,0
ENSG00000258914.1,ENSG00000258914,CTD-2134A5.3,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,noncanonical_target_modality,QUEUE_C_NONCANONICAL,1.13803284565858,1.18453125087329e-11,2.74627525028518e-12,-3.6569680276725,-3.10776264298266,-4.04637930610984,1.18860414516441,9.15174563199973e-11,1.19748102940522,7.97733119408247e-13,1.13123536567072,6.47659127132383e-12,1.08249836987834,1.87165351403205e-10,1.07618074227958,7.47704210295059e-16,1.07233379186842,2.09500675824147e-08,UP,6,TRUE,6,0.057491329763440069,0.065699053790160056,FALSE,FALSE,,FALSE,,0
ENSG00000236947.5,ENSG00000236947,RP11-98G7.1,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,2.69079064223536,1.19705799704869e-11,2.77572220149269e-12,-3.13376311305364,-2.4152337051543,-4.4872828446379,2.70125928187843,3.68362681370371e-10,2.73221934520528,1.58516826838154e-11,2.7961814693326,1.3331319972045e-15,2.74197820148383,3.56637499643605e-14,2.50643867800201,1.29309710964296e-16,2.92675809436296,4.0659715244936e-12,UP,6,TRUE,6,0.07828919317285532,0.23596745212760029,FALSE,FALSE,,TRUE,S6,2
ENSG00000026036.21,ENSG00000026036,RTEL1-TNFRSF6B,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.918433660471808,1.19831719278668e-11,2.77904676270801e-12,4.83544894372375,4.94333744884091,3.90789288746253,0.902306021273529,9.84221635472601e-10,1.00591165622201,1.45154829749704e-12,0.991579650278081,1.94843956932344e-12,0.960910440548373,6.7124482753042e-12,0.85298024570255,2.67829991569589e-16,0.995421555307237,1.74920869637897e-11,UP,6,TRUE,6,0.069299702287765497,0.087477995750202098,FALSE,FALSE,,FALSE,,0
ENSG00000133124.11,ENSG00000133124,IRS4,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,canonical_protein_target,QUEUE_A_CANONICAL,-1.87140381447268,1.19988373015851e-11,2.7834903258558e-12,-5.0433802179257,-4.01720228249297,-3.01226901777205,-1.7998615742914,1.37640579469574e-09,-1.91347111893894,9.47871578401795e-16,-1.92252522557822,2.50907196131483e-12,-1.98719812379715,3.52639426728618e-11,-2.00158335216929,3.49035541727276e-17,-2.14774355764994,2.36148418585455e-10,DOWN,6,TRUE,6,0.093668274752875091,0.27633974317726029,FALSE,FALSE,,TRUE,S3;S4;S6,6
ENSG00000130299.16,ENSG00000130299,GTPBP3,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.548446872948029,1.23201162591723e-11,2.85885289132317e-12,3.64906549873003,3.73218706284244,2.95264073661624,0.559952053594315,1.58115403256332e-10,0.706789095240744,1.62077140498455e-15,0.650518170311003,4.33227404941671e-14,0.57037929197365,3.07465700773728e-12,0.474508481422829,7.40930766560361e-15,0.567312878983891,1.60666290118975e-09,UP,6,TRUE,6,0.047935405275410514,0.158342222292715,FALSE,FALSE,,FALSE,,0
ENSG00000259087.5,ENSG00000259087,RP11-356O9.2,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-2.12230760772774,1.23854490403123e-11,2.87443154617259e-12,-3.29042382519176,-2.91420765312891,-1.25856485568493,-2.12150973956466,2.16308961050372e-10,-2.10534041726366,1.17039802838148e-16,-2.12079772887183,4.98165736379944e-13,-2.29215228045114,2.26346356122592e-12,-2.03360523069471,1.24395178863372e-13,-2.14991196644339,1.5155364123446e-10,DOWN,6,TRUE,6,0.022285774589865026,0.16984467272339998,FALSE,FALSE,,FALSE,,0
ENSG00000139083.10,ENSG00000139083,ETV6,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.543739933164671,1.249181749264e-11,2.89953961391009e-12,5.6883855371025,5.7405514354863,5.24010443175487,0.530185747606616,1.12598702576298e-09,0.518392213223049,1.83579693434464e-11,0.538929862288063,2.55699217910557e-11,0.575137120069912,7.1660306877688e-12,0.550954833343306,3.16204311675706e-20,0.606017309636579,4.93318327943378e-11,UP,6,TRUE,6,0.01945095274983849,0.062277376471908008,FALSE,FALSE,,FALSE,,0
ENSG00000228305.2,ENSG00000228305,AC016734.2,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,0.587371275801111,1.25024675115922e-11,2.90243393930869e-12,3.81894545523974,3.87558395254909,3.3507482502621,0.603210972781668,1.76269319078995e-10,0.525422481004351,3.04549351926936e-09,0.546971643143142,8.18148970441738e-10,0.567135324343131,1.16296512364333e-10,0.615146198944907,9.51253097266375e-20,0.588155005977115,6.24874991413708e-11,UP,6,TRUE,6,0.024005437300888,0.061948794796760076,FALSE,FALSE,,FALSE,,0
ENSG00000174547.13,ENSG00000174547,MRPL11,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.571104809230057,1.25205227330073e-11,2.90704834380505e-12,4.93986408211969,4.98578795390701,4.55112130021065,0.608191351743969,3.76761716940811e-11,0.438611516379992,1.37760340577761e-06,0.498082953534156,2.75852685567049e-09,0.540755196218088,1.29950742147434e-10,0.579045327182445,1.15294173213224e-19,0.503605047959526,1.20339438710997e-08,UP,6,TRUE,6,0.052293151892221501,0.132493292850065,FALSE,FALSE,,FALSE,,0
