"final_observation_index","tcga_sample_barcode","sample_id","sample_submitter_id","case_id","case_submitter_id","sample_type","group","batch_number","tissue_source_site","tissue_source_site_code","n_expression_records_aggregated","raw_library_size_before_filtering","raw_library_size_after_filtering","tmm_normalization_factor","effective_library_size","MDS1","MDS2","PC1","PC2","PC3","PC4","PC5","RLE_median_logCPM","RLE_IQR_logCPM"
286,"TCGA-86-8359-01","6601f037-bdf0-4171-86e4-aa4da7c9e83e","TCGA-86-8359-01A","7e7f089c-25f7-4e14-aed5-d741047b9e42","TCGA-86-8359","Primary Tumor","tumor","232","Asterand","86",1,41128542,41118155,0.974122745526741,40054130.0395941,-1.30174600026327,0.689826514671184,-57.9437219660547,8.82917675203823,-6.21439119822035,-5.90850613872463,47.9354249070076,-0.017241723225393,1.05286497432583
287,"TCGA-55-7913-01","e7a733ac-55e0-4395-ad3b-7cfc5b526d01","TCGA-55-7913-01B","c9c533ee-e154-4a56-bce9-b5af37574b2f","TCGA-55-7913","Primary Tumor","tumor","213","International Genomics Consortium","55",1,88527544,88487714,0.988766753937557,87493709.7351349,-1.97348731209783,0.593288680051463,-105.397918812911,45.7215612530754,31.3131335033837,-31.9708948195831,-3.05337102562442,0.0715756793951159,1.24086984580792
288,"TCGA-MN-A4N5-01","034cf68f-79af-40f3-bb6e-26ae98b3a62f","TCGA-MN-A4N5-01A","17e09b0d-eab2-40ec-ae3c-be9ab63fcef0","TCGA-MN-A4N5","Primary Tumor","tumor","264","BLN - Baylor","MN",1,64715044,64688612,1.1267681420904,72889067.1576466,-0.117606723366418,-1.19265164352528,-23.1826084112138,44.5096113855977,-34.0979481665148,57.9726795314768,-41.7402283987573,0.000188444928621578,1.06944904517269
289,"TCGA-86-A4P7-01","d5cb5845-eb00-422d-a3d1-d3061ba078d5","TCGA-86-A4P7-01A","9e640ff7-996e-427b-b56c-519a1e23baab","TCGA-86-A4P7","Primary Tumor","tumor","264","Asterand","86",1,53517666,53495638,1.1720060025789,62697208.847788,0.891455277855222,-0.399807203256726,54.8898245012333,34.6702895107575,-64.8814067636461,3.24368578901059,-1.7019749280582,0.0276650048225537,0.914870701150597
290,"TCGA-05-4402-01","07c1fce4-ec48-47a4-8391-e553936b67f2","TCGA-05-4402-01A","722d6818-f1cb-49f4-b68a-fd0a31304681","TCGA-05-4402","Primary Tumor","tumor","58","Indivumed","05",1,113257809,113218945,1.05859831192066,119853384.054438,-0.599181553679945,0.239236853473392,-16.6662202478543,-23.2782198551397,-9.35071997429423,1.43268335394637,5.14896156758617,0.0271325016646776,0.816195818300546
291,"TCGA-50-5935-01","98687adb-f8e9-4e6e-bc1b-396a3ddfac96","TCGA-50-5935-01A","100430c8-1446-45c8-af36-b6dbb3ddd0c1","TCGA-50-5935","Primary Tumor","tumor","119","University of Pittsburgh","50",1,39402657,39386744,1.04312295039255,41085216.6076362,0.060951159218759,-0.866370782045177,9.49037213516321,30.9832370595859,-4.06498195858234,33.124416217769,16.5387549935026,0,0.884417394085946
292,"TCGA-L9-A8F4-01","5a1d5fb9-900f-4f73-bead-d67cae987a8a","TCGA-L9-A8F4-01A","927fc5e0-2c14-4c20-a49b-f10d8a1175c3","TCGA-L9-A8F4","Primary Tumor","tumor","406","Candler","L9",1,65888499,65852330,1.12658249435885,74188082.1907424,-1.55772232987513,-0.146736565015024,-55.4563122868436,21.9993411327726,-74.3953801707175,-19.1245616502183,-13.0253430596794,0.0066263759669043,1.07493634685322
293,"TCGA-49-4510-01","9a479d32-13a4-46c2-b26d-34cb6051a891","TCGA-49-4510-01A","f77b6930-a1ce-446e-a15d-c018cbbecfee","TCGA-49-4510","Primary Tumor","tumor","58","Johns Hopkins","49",1,101399232,101368516,0.884923944267883,89703427.003302,0.339998597347973,0.610595321056269,5.89814229834183,69.5289212875363,18.5613454433114,2.44822290323511,69.0767844328224,0.0198685719346616,1.22207353583628
294,"TCGA-49-AARR-01","a8db5a04-924f-4348-9bcd-24c24e2346dd","TCGA-49-AARR-01A","9b93a7c5-f9b4-4461-8078-0201a725c9cf","TCGA-49-AARR","Primary Tumor","tumor","423","Johns Hopkins","49",1,50214977,50177106,1.13168569555637,56784713.1046159,1.98105082539821,2.3531167473433,108.097602378993,33.7296652046478,-76.3411098479753,-49.4960586687825,12.6901520957483,0.0156268088017961,1.14852546469334
295,"TCGA-50-5944-01","bf8fdf82-62b4-4b5d-93e7-ce153576fe49","TCGA-50-5944-01A","1c339545-c08a-4a77-b8e9-a7e49e53853f","TCGA-50-5944","Primary Tumor","tumor","119","University of Pittsburgh","50",1,42677607,42666946,0.967346977139894,41273741.2368911,1.51266318838816,-0.667521396915142,63.6457667450812,-3.74912518220003,38.8384687521945,17.3339048089285,-18.3132819116067,-5.32907051820075e-15,0.955189047907394
296,"TCGA-44-2665-11","e8d3015b-0b27-4cd5-b6a4-931b587d8a12","TCGA-44-2665-11A","fb79c491-7b01-42ae-8369-8364e442e31b","TCGA-44-2665","Solid Tissue Normal","normal","37","Christiana Healthcare","44",1,79576720,79561569,0.85750808403158,68224688.5957363,3.04644676562856,-0.0635484654381302,140.871294245652,-22.9306875272201,47.1975947467149,-16.4545489513408,-24.3758753368213,0.000885372751579183,0.934409551455536
297,"TCGA-64-5774-01","252c5d60-7033-44c3-8ab5-4604670a80f4","TCGA-64-5774-01A","fd3fc273-c035-40ea-a459-ff4806f5d592","TCGA-64-5774","Primary Tumor","tumor","84","Fox Chase","64",1,52306948,52284638,1.02143865905396,53405550.5278416,-2.03689816702635,1.36174909613049,-105.587554490636,23.8080109328551,-1.43457202745565,-77.0183504669677,27.1166949458688,0.0266880322081773,1.25137774702492
298,"TCGA-55-6642-01","08d8f333-08f9-4268-99b7-61f7b057f542","TCGA-55-6642-01A","474b86d9-d897-467d-85d4-51dfa26ea107","TCGA-55-6642","Primary Tumor","tumor","144","International Genomics Consortium","55",1,48653938,48642768,0.809821707956134,39391969.461474,-1.67970389816242,0.454997972327333,-32.2962847648587,-33.3769264591086,-48.7767876303085,-50.2340131892878,36.7786922235374,-0.046511210902396,0.952106826025056
299,"TCGA-55-6986-11","e8e0e53a-4009-4141-ba6f-eed35fcaad7b","TCGA-55-6986-11A","028e99e9-5b9a-4954-bb6e-6d4709a3cea8","TCGA-55-6986","Solid Tissue Normal","normal","160","International Genomics Consortium","55",1,87203641,87159925,1.1157473499659,97248455.3419768,3.14653388777195,1.56420055365982,161.957563836337,26.522506363948,-2.50841445670895,-43.1396371650214,-33.6374323736892,0.0262276846721159,1.07605178336919
300,"TCGA-49-AAR9-01","9e129d06-15b7-4d89-bac0-9cb62c54dc5a","TCGA-49-AAR9-01A","47b749e6-e060-4aa1-8f29-976e489ba789","TCGA-49-AAR9","Primary Tumor","tumor","423","Johns Hopkins","49",1,54551541,54534263,0.893678300055516,48736087.4526204,-2.60125086194412,0.113679292967655,-127.820564425806,-24.0731371739051,56.4398353676915,-18.4745299144483,-81.2921342188716,-0.00464005303477399,1.5348895636935
301,"TCGA-50-5051-01","180eb213-0ddc-4f10-ab0e-b3af92cde3c3","TCGA-50-5051-01A","e1c55bac-bb41-4964-add5-ecd6ba04b58d","TCGA-50-5051","Primary Tumor","tumor","144","University of Pittsburgh","50",1,38773502,38753491,0.93780679471454,36343287.1787088,-0.695975731087161,1.762324366538,-42.9675457538832,87.0121867400972,0.447465812853268,-38.290577669138,50.8635274786201,0.0182442484644016,1.12299628862705
302,"TCGA-55-8206-01","bc4e0d7d-c267-46d7-a79b-075456fb3b68","TCGA-55-8206-01A","a214a959-3b21-4f25-a615-383cda7afdff","TCGA-55-8206","Primary Tumor","tumor","213","International Genomics Consortium","55",1,82882465,82852023,1.12741150171434,93408323.6705014,1.56825147504355,-0.356216802836899,76.3101320780192,33.2166829767063,-17.6044421913399,9.62873984072707,-5.73630943626008,0.0321686741610097,0.896185110699801
303,"TCGA-55-8089-01","8950ac53-1f70-46bc-a094-ec946e6e3a78","TCGA-55-8089-01A","1070ff27-17c9-43dd-a4f6-daa643eb9123","TCGA-55-8089","Primary Tumor","tumor","213","International Genomics Consortium","55",1,78428555,78395182,1.02814631200297,80601717.2521017,-0.583490336254368,-0.181216011904689,-21.8391373603154,-83.905187762945,-20.7609896950173,-4.8047246450193,-0.801594469129416,-0.00320837343026298,0.955406618886252
304,"TCGA-69-7761-01","c8c5aa67-c6b9-48ba-ace2-b040170d73fc","TCGA-69-7761-01A","77828a90-8e2a-4664-b674-d837e6e34fe4","TCGA-69-7761","Primary Tumor","tumor","196","Washington University - Cleveland Clinic","69",1,51944082,51916848,0.991272429343995,51463740.0408429,-1.27165553439835,0.969712909318674,-19.9356731967948,-51.2055183084101,-58.7504690467551,-25.6298998668307,13.439420354209,-0.00404431683928941,1.08125092121083
305,"TCGA-78-8655-01","e3ab8511-d37d-4cec-a954-cfc616b2cefd","TCGA-78-8655-01A","a905d275-9283-4fa6-bbbf-46019bd1bcb7","TCGA-78-8655","Primary Tumor","tumor","238","Prince Charles Hospital","78",1,37913115,37904427,1.06946681178226,40537526.6961235,0.181150126987926,-1.80696424248514,-2.49857384578293,-1.92347077321519,9.5989105114108,59.4226164114393,-7.10260783954092,-0.00390790974384658,0.883831785352928
306,"TCGA-67-6217-01","bc0fe45c-3249-46d7-8991-c6888f0b9579","TCGA-67-6217-01A","108a71cf-b9db-47cd-aa74-c03ec989b41b","TCGA-67-6217","Primary Tumor","tumor","119","St Joseph's Medical Center (MD)","67",1,46010643,45994822,1.0591961412111,48717537.9780916,0.990966110832587,-0.762195911033731,44.3810234918002,46.0555099909734,-34.9064027776147,32.8710021350941,3.80620427243609,0.0128222226376042,0.884740456036437
307,"TCGA-75-5126-01","39509ea1-e728-4350-b444-798c72ade33a","TCGA-75-5126-01A","93766482-2f20-4c8f-bbd8-bdd203c37d5a","TCGA-75-5126","Primary Tumor","tumor","119","Ontario Institute for Cancer Research (OICR)","75",1,35040973,35032526,1.00280587743978,35130822.9743618,0.553809896320982,-0.282111729534727,20.2149919510407,-82.6250596680002,22.5690737899147,20.4055190953621,6.5177924557833,-5.32907051820075e-15,1.00491004720568
308,"TCGA-78-7166-01","7ec420fc-c770-4cb8-a186-8ce94f791444","TCGA-78-7166-01A","b40d0849-f4ef-4a14-9732-9beb708cb46b","TCGA-78-7166","Primary Tumor","tumor","183","Prince Charles Hospital","78",1,83331775,83313329,0.712525004534564,59362830.1235146,-1.32443926706195,1.25739969493027,-82.4922385359333,58.0963598008328,37.3028551522403,-2.89647162983586,49.2338071387697,-0.00448276618892018,1.36291759090321
309,"TCGA-55-6985-11","78fc7ec1-6795-45d8-a9e1-c8ef88d202e5","TCGA-55-6985-11A","e5cb0c86-8fe2-4cfc-b32b-e8ec3839ffc4","TCGA-55-6985","Solid Tissue Normal","normal","160","International Genomics Consortium","55",1,68011960,67987929,1.03885004182301,70629262.8851096,2.65295237064111,0.8888356147268,144.071721533479,1.39184596262109,-6.19227883268559,-30.729421779342,-8.34556604157068,0.0100593193023858,0.933110734631273
310,"TCGA-55-7573-01","482c1c70-ae61-45da-b1c0-4303abdda2cd","TCGA-55-7573-01A","8e41153b-9faf-45c3-8397-8a428ef5c0d5","TCGA-55-7573","Primary Tumor","tumor","166","International Genomics Consortium","55",1,37320479,37305988,1.19014037718974,44399362.6297561,1.46538820009017,0.0974368959126157,72.5506319535908,29.4216874022642,-39.2594832866194,9.37815893547359,0.195187572083749,0.0179727886031524,0.868440016046563
311,"TCGA-93-A4JN-01","1e39a044-eed2-4c19-9cc7-4c80d21087ab","TCGA-93-A4JN-01A","9dda72ec-1698-44e2-b35c-11e9a2704380","TCGA-93-A4JN","Primary Tumor","tumor","264","Washington University - St. Louis","93",1,59313075,59286146,1.22386364161587,72558158.5409302,-0.0871300445662925,-0.554524274170732,10.5727705365221,30.9342537259055,-81.1279618392008,3.80247070744146,-25.3387823382599,0.0294052122563392,1.09667525932008
312,"TCGA-55-6968-01","df25f146-a833-4bfd-adf7-b41b6a7f797e","TCGA-55-6968-01A","83a6ed20-b3cf-48b9-8ed3-a080cd4951fa","TCGA-55-6968","Primary Tumor","tumor","160","International Genomics Consortium","55",1,43093536,43056161,1.09195950072913,47015584.0688732,-1.86294708804525,0.9717110970793,-74.0075061608143,-25.0856027679888,-50.5425489736491,-85.0242244435232,-29.6230059688645,-0.019321834794934,1.17245568816666
313,"TCGA-78-7159-01","785daa57-5e12-4b23-8287-384d46e55e57","TCGA-78-7159-01A","4d153600-81f9-44fb-b485-6355ec306d6a","TCGA-78-7159","Primary Tumor","tumor","166","Prince Charles Hospital","78",1,52291543,52269452,1.05705584434759,55251729.7174456,-1.20304323942335,0.9538934756618,-61.1708894074025,30.4054959168986,-18.9935848935567,-54.530816481564,43.8736604559658,0.000245816822453004,0.941477081169865
314,"TCGA-62-A470-01","fceb89f9-c4db-42b4-84dd-06a8603c071b","TCGA-62-A470-01A","e60a8f8a-0fe6-40e5-9f30-bcff48ac73f4","TCGA-62-A470","Primary Tumor","tumor","258","Thoraxklinik at University Hospital Heidelberg","62",1,21191693,21182222,1.0368744177085,21963304.1020223,0.123374634805624,2.19135823436654,-8.22861054058448,99.0624330506127,37.8112212349364,-55.6353738645286,18.0252147399419,-0.0522919789546576,1.20894385480753
315,"TCGA-55-1595-01","b8e996d3-14b1-465f-b1e3-d6849b144be1","TCGA-55-1595-01A","d31aeefc-b59b-42e9-9919-750b17a70a3d","TCGA-55-1595","Primary Tumor","tumor","37","International Genomics Consortium","55",1,84722521,84691013,1.11383483202087,94331800.2385327,-0.435038540091069,-1.47894482875702,-28.3166980394197,17.6214973051608,-22.3452447538568,16.4439457153189,-9.83597296966418,0,0.919195587893862
316,"TCGA-95-A4VN-01","3012b1da-0624-4538-8835-a701b0be5c66","TCGA-95-A4VN-01A","389f78a3-fa0b-406c-9434-aa0298341a8c","TCGA-95-A4VN","Primary Tumor","tumor","278","Washington University - Emory","95",1,54875376,54859585,1.071767135409,58796700.2651764,0.20436115937167,-1.14670206820359,-12.2038458963299,-6.34583385616328,-23.7007170446059,44.0291425348846,-30.8100969229882,-0.00204112568361636,0.899599567403483
317,"TCGA-64-1676-01","4bdf77d2-33cc-46e0-af34-1e66a90a213a","TCGA-64-1676-01A","fb6b289c-aaf9-4d8e-b6e0-5d35bce1b6e1","TCGA-64-1676","Primary Tumor","tumor","37","Fox Chase","64",1,45375811,45363784,0.784688867779223,35596456.3051412,-0.80359691185331,-2.120666167075,-64.8891782553094,-58.1124795255845,49.7383017319305,96.2702042370581,52.0850121831211,-0.116390504610633,1.67432470747882
318,"TCGA-55-8508-01","1d8e9258-d210-4ef8-b448-65d628bb3063","TCGA-55-8508-01A","bab335f9-b241-41a7-b107-79b9676b37b8","TCGA-55-8508","Primary Tumor","tumor","238","International Genomics Consortium","55",1,37267916,37255331,0.842420937381952,31384670.8634949,-1.95640156106597,1.10538794924763,-62.9127416631944,28.0613968488956,-61.8433758065128,-52.8891208521654,48.7707473606881,0,0.97238072306321
319,"TCGA-05-4405-01","9ce83cc4-7b9b-4ce7-98f5-5ce8a8d70902","TCGA-05-4405-01A","f587c9ab-2949-4410-80d6-a050865d48aa","TCGA-05-4405","Primary Tumor","tumor","144","Indivumed","05",1,36200212,36189171,1.11528848284665,40361365.6200678,0.121003966682026,-1.14940229939682,6.62833306941111,8.18842308196283,-45.1351591874341,37.4245590878724,-12.8160082145357,0,0.859492991178151
320,"TCGA-95-A4VP-01","4ed3eaec-0085-4115-bbe7-27645b6a3a8b","TCGA-95-A4VP-01A","9e22a3af-7f28-4757-8684-ed64a2a27ad1","TCGA-95-A4VP","Primary Tumor","tumor","278","Washington University - Emory","95",1,56498594,56471184,0.923400510161376,52145520.1150169,-0.205129951776306,1.19602448597211,3.99522692225068,63.9977970407149,-29.8521937716708,-43.9065600296876,50.8916798399496,0.00861103283610454,1.24611518409041
321,"TCGA-75-7030-01","56c937b3-b48f-4662-b992-3265dbb6bc7d","TCGA-75-7030-01A","df576520-a6b6-4c9b-8d06-3f59cc5342fd","TCGA-75-7030","Primary Tumor","tumor","160","Ontario Institute for Cancer Research (OICR)","75",1,29395599,29385705,0.975755676337578,28673268.4569316,0.148116353792584,1.48900260681571,60.997289595306,-41.9864124209051,-50.8551746192984,-29.2210691895292,39.7142357704671,-0.0116092768981847,0.909164430253417
322,"TCGA-55-8507-01","baa282a3-b78b-4be7-9756-4e4c6298f8a3","TCGA-55-8507-01A","d63c028b-b6d3-49ce-b63e-261eed3b86df","TCGA-55-8507","Primary Tumor","tumor","238","International Genomics Consortium","55",1,45452216,45429676,1.11948067587354,50857644.3931961,-0.254677557887783,1.03399221992778,-20.3661667368459,56.6519186650791,7.99547292468198,-42.7364381185347,-6.94165413033105,-5.32907051820075e-15,0.959819970346892
323,"TCGA-78-7536-01","359f80d0-faea-42ad-82c7-e34d238a3a3e","TCGA-78-7536-01A","daf0e08e-1738-43f8-874a-b37d79cbe3a7","TCGA-78-7536","Primary Tumor","tumor","183","Prince Charles Hospital","78",1,91570313,91535492,1.00994522927241,92445833.4545026,-1.70445638335617,0.741707861213293,-96.6035103228526,14.2335570319887,22.6462472953206,-55.8550102596935,-4.0470468116804,0.0283862908714672,1.37432040267677
324,"TCGA-38-4631-01","13b0d336-205a-42ac-8a50-db0eb065013d","TCGA-38-4631-01A","2483621a-4db3-41ab-aa33-b9427ea8a0af","TCGA-38-4631","Primary Tumor","tumor","119","UNC","38",1,36412034,36395563,0.93771218237529,34128562.8095073,-2.21984395793263,1.2629244070593,-114.862838460655,-54.2926198364546,35.2152850188519,-47.2408724008688,26.8676852640953,-0.0344151522593689,1.66041079970311
325,"TCGA-99-7458-01","f6e030dc-ed9a-43c5-8d47-bf2f039e780d","TCGA-99-7458-01A","96d93e23-bb0d-46a8-9685-5ed0d6b83059","TCGA-99-7458","Primary Tumor","tumor","166","Washington University - Alabama","99",1,75513971,75487939,1.10766005536694,83614974.6922764,0.973437039745135,-0.671177948632515,52.1933212191758,-3.9875671803722,-22.0954221923856,31.4311546431122,-18.0739414970454,0.0467759462601172,0.884896012337671
326,"TCGA-91-7771-01","25b98904-0171-403a-a66f-11f586ecf8c0","TCGA-91-7771-01A","c0fdb152-25d2-404b-bec7-a43ece381f5b","TCGA-91-7771","Primary Tumor","tumor","196","ABS - IUPUI","91",1,47729701,47712040,1.09168246271303,52086397.3282626,-0.11269171930264,1.40907260617911,24.1837834485506,10.7466529412728,-16.2879000538513,-48.6675214988027,39.2432602819967,-0.00127031158032209,0.938619849355996
327,"TCGA-75-5122-01","dd9c2f71-145a-4f7f-8b64-095b1fc75c3d","TCGA-75-5122-01A","78ae716b-0ca5-4c01-a053-d41288385fcd","TCGA-75-5122","Primary Tumor","tumor","119","Ontario Institute for Cancer Research (OICR)","75",1,45468641,45456204,0.93508047058217,42505208.6271991,-0.889759421447158,-1.56833651236057,-17.986247072039,-88.0513478870946,-9.02983626279234,35.7929484260935,-0.046061546787856,-5.32907051820075e-15,1.03958559426629
328,"TCGA-MP-A4SY-01","4bbc2e4d-c9c2-4142-924c-c4d939522ddd","TCGA-MP-A4SY-01A","8cc6bcec-65df-46a9-a88c-09762a132857","TCGA-MP-A4SY","Primary Tumor","tumor","264","Washington University - Mayo Clinic","MP",1,58455179,58433587,1.12636934151321,65817800.9114447,-0.803884901630237,-0.563764965404871,-20.0372653976432,8.66212889854986,-24.6230759306034,34.2333215445395,-38.8134510116526,-5.32907051820075e-15,0.930727796911611
329,"TCGA-50-6673-01","e273b4e3-35dc-4f46-a668-70d6eb8bf4fc","TCGA-50-6673-01A","ab8d7f84-dd71-42c7-9471-4db967a9c89c","TCGA-50-6673","Primary Tumor","tumor","160","University of Pittsburgh","50",1,46939204,46902488,1.00419552778124,47099268.6914135,-0.547463804098517,1.16557557034195,1.09971709702811,-33.6240634931277,-15.3724412776433,-25.5397596542007,13.2508403161523,-5.32907051820075e-15,0.993662027263328
330,"TCGA-05-5428-01","a6342eed-126b-4afb-86ef-2257b1645e5e","TCGA-05-5428-01A","3fe8f8e4-5396-4362-82f5-366e2fb69db2","TCGA-05-5428","Primary Tumor","tumor","84","Indivumed","05",1,38351101,38341140,0.819267835168808,31411662.7657042,-0.449920642816757,-0.811214710174268,-71.7192872721387,-43.84463954761,109.394889299756,66.3912173561076,31.9419963193069,-0.10239781803519,1.80378947383727
331,"TCGA-44-3398-01","58493fd3-5923-436c-bf10-7315b007c5c0","TCGA-44-3398-01A","ffb0c0b7-165e-4439-b3e6-62431f40b7fe","TCGA-44-3398","Primary Tumor","tumor","52","Christiana Healthcare","44",1,72458621,72433175,0.999244211203455,72378430.8178368,0.0677992132294635,-0.742918324536939,22.296469728496,-69.1889274220357,1.74389185778992,37.1648362691143,50.9028149628338,0.0370789861875335,1.24686735452738
332,"TCGA-55-1596-01","9a7a1b22-9df6-438f-ad00-54755c7dbc7c","TCGA-55-1596-01A","199386c2-bb53-4fad-a1b6-59ab216a4a50","TCGA-55-1596","Primary Tumor","tumor","37","International Genomics Consortium","55",1,42367827,42342990,1.06248255199106,44988688.0741318,-1.69681594528426,1.52475754894953,-94.5393756838672,7.89525498952086,29.4906896213387,-43.1061169610385,14.2802052042232,-0.0159744515577094,1.36779985261792
333,"TCGA-49-6743-01","5d7dae28-fc9f-4160-83aa-122f999668b0","TCGA-49-6743-01A","a391d49f-a822-460b-981c-6fbe1868ee38","TCGA-49-6743","Primary Tumor","tumor","144","Johns Hopkins","49",1,45979360,45946565,1.08107338036005,49671608.3404829,-1.50219700238871,0.224729325930168,-65.1934346266201,-53.7536933462691,-4.53369258385226,-43.1194044975871,-24.8149952172789,-0.0201377635876642,1.17735177692958
334,"TCGA-35-4123-01","3af63e86-157b-408c-9527-58a45107ddd2","TCGA-35-4123-01A","6cf49cf0-de4c-4c90-8358-eae19c6206b0","TCGA-35-4123","Primary Tumor","tumor","52","Cureline","35",1,61879162,61858325,0.967697219497348,59860129.1052633,-1.44076865964605,-2.02724695478201,-75.1974202032299,-95.6118026849228,21.4523580735034,65.4639173828226,11.5833352682654,-0.0137845459354877,1.41267454872308
335,"TCGA-44-7667-01","48e8bef9-85ff-4b0f-b249-a1f6c63dd100","TCGA-44-7667-01A","7f6455e8-fa3d-4452-acb2-8c9995073072","TCGA-44-7667","Primary Tumor","tumor","183","Christiana Healthcare","44",1,72732776,72682700,0.954829983204157,69399621.2202328,-1.77511235392342,0.718723056431757,-114.796765617614,-12.0567743608161,49.9028198062996,-79.1952588494487,-17.6721503676154,-0.000756847038396957,1.67773676060192
336,"TCGA-44-6777-01","174e4405-4848-4e5e-93cc-0cdf2795c91a","TCGA-44-6777-01A","349e6f38-2c67-4a69-a777-b9173a2a27cf","TCGA-44-6777","Primary Tumor","tumor","144","Christiana Healthcare","44",1,54888573,54879056,0.830209081739465,45561090.6884887,-0.49100098987436,-1.82071986446642,17.4409993046373,-98.1885647487596,-31.9414718272916,28.9803919657216,11.0146582389272,-5.32907051820075e-15,1.02732871892137
337,"TCGA-50-5941-01","91719392-76ce-479f-ba05-e43bf0201cc4","TCGA-50-5941-01A","f3f024c2-52f1-400e-946c-398f5b72e6dc","TCGA-50-5941","Primary Tumor","tumor","119","University of Pittsburgh","50",1,41246147,41238536,1.00071866602129,41268172.7345908,0.125320516875526,-1.05055688590818,-2.05004608447696,-67.8877017918133,-17.1417049004418,26.1898457456294,23.7096013591795,-0.000756486160920611,0.813777206411679
338,"TCGA-75-6203-01","336eb991-5705-4bc0-a167-6d7f82f81697","TCGA-75-6203-01A","a8d6694c-a213-4544-ac0b-63bce16d8f4e","TCGA-75-6203","Primary Tumor","tumor","119","Ontario Institute for Cancer Research (OICR)","75",1,41624388,41615609,0.873919315020585,36368684.5114445,1.70786919166736,-0.645150738255335,105.065101969823,-24.2008570360561,23.632480919098,1.02733636578063,6.12645100783528,1.87310882004965e-06,0.878420356946651
339,"TCGA-78-7633-01","b49eb906-19c3-4eb7-93f7-1c37bc85ce61","TCGA-78-7633-01A","44218b35-219c-4ad9-a01e-fde14067c4c0","TCGA-78-7633","Primary Tumor","tumor","183","Prince Charles Hospital","78",1,95182042,95166187,0.81336259781752,77404617.0827079,1.12575396997368,0.210072419540242,17.9582855535689,49.6275858420052,127.933490490199,-19.0917942090802,-16.3089555860733,0.0152297502633116,1.21612431771481
340,"TCGA-49-6743-11","4da6a729-3cae-47f9-8739-d4b614b8561d","TCGA-49-6743-11A","a391d49f-a822-460b-981c-6fbe1868ee38","TCGA-49-6743","Solid Tissue Normal","normal","144","Johns Hopkins","49",1,40008124,39997934,0.923591771779799,36941762.7305915,2.72499682839758,-0.273318110720568,139.424375609062,-44.9058832674593,64.443506420456,-26.0805491010955,-12.5141206187225,-0.0116925130388272,1.05544067538464
341,"TCGA-55-8091-01","55b07618-5b99-436f-a0dd-fe96a13851d6","TCGA-55-8091-01A","d12b6930-9ae4-4fe7-ad69-d183135c91ab","TCGA-55-8091","Primary Tumor","tumor","213","International Genomics Consortium","55",1,72580590,72559454,1.03315946445247,74965486.6356033,-0.173429468351414,-0.154084553792416,17.1068414978171,-29.0904721276268,-43.6121471090534,14.831258579097,9.81326449812711,0.0143485012997087,0.834039445512446
342,"TCGA-55-7284-01","aee334d0-5a07-4392-bf02-aca59066a68f","TCGA-55-7284-01B","0b15fcb8-1fb7-497e-80b9-d3db66a3c0a2","TCGA-55-7284","Primary Tumor","tumor","213","International Genomics Consortium","55",1,80055656,79989081,1.04256161081496,83393545.1349682,0.365692623856035,2.02951008633109,60.7342312774959,-6.72621975127103,4.23376060234906,-29.0270975094632,3.26464709177535,0.0184942973684432,0.867559699113176
343,"TCGA-4B-A93V-01","6614550d-d050-4b77-9cc0-1e6a7438c675","TCGA-4B-A93V-01A","f1f80dd2-891d-46dd-a3e0-f007628cb515","TCGA-4B-A93V","Primary Tumor","tumor","406","Mary Bird Perkins Cancer Center - Our Lady of the Lake","4B",1,65585007,65551784,0.850752391310639,55768336.9926785,-1.7619903259421,0.782744964923546,-95.5876200328845,73.6528611957774,-2.4225525239429,-42.4537697287832,59.6140279829129,0,1.54388929010016
344,"TCGA-50-8459-01","6023ee7e-e392-4f33-a781-7af6bff1a403","TCGA-50-8459-01A","9cfc1519-33e7-4145-a4ad-78b5c449853a","TCGA-50-8459","Primary Tumor","tumor","232","University of Pittsburgh","50",1,55007771,54991611,0.898739652104741,49423141.3388193,-0.744983181058121,0.920687335782789,33.908676434518,-56.8920288264822,-75.6432630377447,-19.6846939372055,15.6897582736793,-0.00499621806711414,0.995308181639566
345,"TCGA-MP-A5C7-01","752c10cd-6816-459f-9844-1775e75ad6cf","TCGA-MP-A5C7-01A","8f04660a-2efb-4947-9eab-375066b9eb33","TCGA-MP-A5C7","Primary Tumor","tumor","278","Washington University - Mayo Clinic","MP",1,62921794,62892923,1.08100290340946,67987432.3669076,0.191486413298563,0.975357458844969,-17.3359478580758,125.912867009061,58.2495091065339,-19.3831337050954,23.0802709833673,0.0279249951827039,1.28772611807102
346,"TCGA-62-A472-01","b45ae61c-6377-403d-a094-2b7a245cb45d","TCGA-62-A472-01A","e499069b-a16a-49e9-941a-e3e9ea62af25","TCGA-62-A472","Primary Tumor","tumor","258","Thoraxklinik at University Hospital Heidelberg","62",1,24816739,24805777,1.19304975087271,29594526.0700539,0.113471054590017,-1.66821571180522,-24.284327098264,44.1050119198781,-5.00822061114135,73.7875933440897,-38.0596280240778,-0.0125181758818752,1.12229495942948
347,"TCGA-86-8585-01","558e3668-fbe7-4e8e-beb0-90ab33587b5a","TCGA-86-8585-01A","2f1a4b16-104c-40eb-8114-8245847bb716","TCGA-86-8585","Primary Tumor","tumor","238","Asterand","86",1,39721583,39690059,1.03222176591836,40968942.7903838,-0.935947698283123,0.523825196355978,-55.8778526964936,13.2534319645883,-29.0136629905066,-20.8091031691923,-0.597805481509438,0.00459335475374445,1.13250135781282
