release_candidate_id,partition_strategy_version,partition_id,artifact_role,relative_path,artifact_id,schema_version,profile_count,provenance_link_count,file_size_bytes,sha256,generator_version,storage_reference_status,storage_reference,validation_status
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p3f,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p3f/profile_provenance_links.csv,ART_C2FBC90EE1F07251A9F7245D,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,118,4130,2533508,3ec697ec73c3a3c8df7e4848733a734d0894f8ad018eec45d51ea4e08bea1dd2,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p3f/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p40,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p40/profiles.jsonl,ART_253BF8B24BA4EE0D73A31445,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,121,0,2302158,2731ba234bc227c77e833f0e72146ca7bf3c74650808456005382736a4621855,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p40/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p40,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p40/profile_provenance_links.csv,ART_D490D6B0AC413BFCA03BA7FD,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,121,4235,2599244,1152f2464f12c1cc4ff4884267d949123052a96cd8a3209849bc1193cefc2827,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p40/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p41,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p41/profiles.jsonl,ART_32994F994D8DA2AB0F2FDB85,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,109,0,2073760,8a020eb5d1a0b0e693100aa59bd8cb476fe8f047b6f370b31811cc2bcd38b993,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p41/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p41,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p41/profile_provenance_links.csv,ART_1CAE7B57E12E555A13AF6DDD,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,109,3815,2340220,1ee97856caefecff907d39794aa14fbc7a3dce64e7202f3957e849fb75128ac8,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p41/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p42,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p42/profiles.jsonl,ART_FBCEB184C22CB4D81A6746A4,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,99,0,1883444,eccc5602264f06a5c920601238f177ad2690f28a41f54220e94993c1462e5a6a,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p42/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p42,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p42/profile_provenance_links.csv,ART_8A7E57F280EB06762E632283,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,99,3465,2125615,cbc1f7df47a4d449ef108dd6dfd8d1da3a65480e07a60efce5e5dad8a71ea9f6,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p42/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p43,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p43/profiles.jsonl,ART_387043BBD1C4653FC598EA7B,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,138,0,2625497,d9d1e06c707bb102e7b52decbbce35b79bdfbc22a53e23eb9ec19d52334e8263,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p43/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p43,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p43/profile_provenance_links.csv,ART_3C3CF96415238A6BA93E5174,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,138,4830,2963348,4a9af064a1644100bdc559c550a36a7e35a8edf7f4476ab43019311242786d54,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p43/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p44,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p44/profiles.jsonl,ART_88379626E6A810039EE4A349,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,109,0,2073733,b6b30d9b4dbaabf08362678a6c48f685f9d3fc278b00dd4d060a566822c7b748,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p44/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p44,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p44/profile_provenance_links.csv,ART_AA0FD47C03A376B4FD0A99D9,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,109,3815,2340815,db18a6ec9896f50cbbde50d35c02aaca43803d27bcd43ac27efc8a3cb7274c35,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p44/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p45,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p45/profiles.jsonl,ART_C40F65B119B66E15364DD599,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,102,0,1940550,c1da8c873cd63db71da3d35d4a61441cc88f1b98199634675bebba755168a390,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p45/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p45,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p45/profile_provenance_links.csv,ART_0BBCF3F1795D40BC5645E7EC,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,102,3570,2189741,e84f8485cfe941a3edd9497332956ee7ddda1242b51228a9080d20e57eac6657,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p45/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p46,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p46/profiles.jsonl,ART_063AD722880061B34B5EC176,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,108,0,2054767,c5af83610e231a7595ba17b02f07709d3502b5a6676e77e9191f6c0323bcf8be,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p46/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p46,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p46/profile_provenance_links.csv,ART_2D73B1D3545B70CACE00F87D,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,108,3780,2319323,98738b4af71cb43dc3083aec98d1f93dcffa373c67fa81b2b8e7e44c85d2b949,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p46/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p47,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p47/profiles.jsonl,ART_3203CE05585AAAA94BD4DF93,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,118,0,2244954,af0fcaafe491751b50692270b8752d3e1a4747640e18e3794fae2c77fbdf79c5,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p47/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p47,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p47/profile_provenance_links.csv,ART_5760020FDE971ED241C09AC7,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,118,4130,2533613,cdc7300c214b8c7163ea3517d7391432adbd9d98f1ece7909a316d2157741e35,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p47/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p48,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p48/profiles.jsonl,ART_3D56E8FB6F4C2479859C67A7,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,104,0,1978612,e106edb846efea2388bdccb59c8b7169635419933f9c1de26555916fbfad4520,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p48/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p48,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p48/profile_provenance_links.csv,ART_D631CEA1D3C9C38DCD45B8D1,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,104,3640,2233425,dbe52afb3ada80b2717d79746b653779ae57109c23d86907bf1a125cd2343c28,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p48/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p49,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p49/profiles.jsonl,ART_9A128C3B1B5DF11FCFB93187,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,116,0,2206913,08dbd9fe6d495d5705473af208fb82362be4cd412fc9d781304420a5f14ffd7c,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p49/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p49,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p49/profile_provenance_links.csv,ART_588E3016910C760F65F2F90E,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,116,4060,2490804,e1b1e262cd17cf5c9218950377bbd2034016bd0115f4dbd9a2457545056ab2e0,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p49/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p4a,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p4a/profiles.jsonl,ART_ED6DC91804D57D7D05883925,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,116,0,2206863,549acad493638d901f3faa0bfbc9d285ba100621655eb9590b6b00febdc8e936,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p4a/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p4a,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p4a/profile_provenance_links.csv,ART_80E0EC672F5CA9BAFDF59A19,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,116,4060,2490699,258edeb1e4bfa86127aac9224d79036c694f8b3f30cf22334cf0ce5ee8be5205,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p4a/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p4b,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p4b/profiles.jsonl,ART_115E258FB6FF9FEE20A84EC6,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,122,0,2321074,3066133f69067cd35b56f28a220b7112c2b3da8625e5ce160b993b529ec3aea4,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p4b/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p4b,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p4b/profile_provenance_links.csv,ART_F8CD2A9A014D8D5A9809E3F3,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,122,4270,2619301,266bea242a8cc1ef07aae2cdc2736f9037b2709143f4a2d7f8dbf6c9e5a07f01,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p4b/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p4c,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p4c/profiles.jsonl,ART_9EADC53672E1F0E015553400,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,137,0,2606391,481b0a95b4e57a3d7a18255c016270d23b46b67424249ea4814e11f6c5243730,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p4c/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p4c,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p4c/profile_provenance_links.csv,ART_273BAF64665A089221457016,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,137,4795,2941226,2835d8eaaec9c5e761ff743bb1efb47b8ccfcc90303a51c896f375d25949b50c,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p4c/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p4d,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p4d/profiles.jsonl,ART_F24C0E614C915F9BD63F4EB8,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,112,0,2130795,dc9d6c7c8a8c2f9574d8723e3d485ac85a2e08b71ee92d628f0e31b0a02ff099,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p4d/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p4d,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p4d/profile_provenance_links.csv,ART_23C258B89235291D9AD9BAF3,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,112,3920,2404696,3f6aadece308bb308ea7415bd1f708622d6a2c49a49b1ec38df4f92630f72dc1,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p4d/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p4e,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p4e/profiles.jsonl,ART_39BE97FEEAF94B3158102783,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,105,0,1997608,832b69733cda79094c801e48b43ddf41ddfe99846a488f1a9105bb585bd4d32d,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p4e/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p4e,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p4e/profile_provenance_links.csv,ART_91290BE5075468B960B601FB,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,105,3675,2254847,54978cde0919862b0ab4c0d792a5268540b4c02fbe6567cbc8babf881ba227c3,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p4e/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p4f,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p4f/profiles.jsonl,ART_6C36E6531C6341C3796DD706,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,105,0,1997560,a909ec7340d7396eaac37552ecc2f29d81c9d5825cb6effd44f4614ce25fe6be,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p4f/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p4f,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p4f/profile_provenance_links.csv,ART_FC4F901534D41EBF3B0FA8BA,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,105,3675,2253972,2f42a8a7890abee77f275b3810021b5301bb1171c2a4a6c62d9ebcf2e7abbe80,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p4f/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p50,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p50/profiles.jsonl,ART_5E392D1593B92B26FE130BDF,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,106,0,2016713,0c4c58b72859e6a4f80b646bde1c321b3475bed3f4172e5ac10c1173bad7536e,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p50/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p50,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p50/profile_provenance_links.csv,ART_5D9AA3295947A77EFFE1482C,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,106,3710,2276199,011f4c3275ce0b9668ee4b9f60d88e644211396eb2ae56d39d42579e8e114dc1,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p50/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p51,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p51/profiles.jsonl,ART_A52C305128F2B5E02169B764,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,115,0,2187875,ec2b915bec8aafc5329d33cecb5587d5f97821621a8969b68394bee795f78269,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p51/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p51,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p51/profile_provenance_links.csv,ART_463F53424132C26B3641FDD7,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,115,4025,2468997,c311f83978cf81f417506fde27817af4e244448260f72f86bae9b02a0efa317d,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p51/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p52,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p52/profiles.jsonl,ART_D3E81E8387CE11F5F45FC88E,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,128,0,2435267,4c17451d86545045d11c961aa778265165d8bfd1b44741491021f0cd399625a0,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p52/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p52,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p52/profile_provenance_links.csv,ART_A869F96B469EE928B0500A52,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,128,4480,2748043,37f1e6c49f2210e5e6c53ec132de0de5073e31e4b3612d706fcc520a150279aa,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p52/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p53,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p53/profiles.jsonl,ART_8FBD88FA92738A77EEBA35AA,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,108,0,2054716,695631cda85b75993cfa261aa38ec7f3f71ad0ef90a523374b33616dc78aebf8,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p53/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p53,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p53/profile_provenance_links.csv,ART_7A880FFF55CC816DDF2C958B,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,108,3780,2318833,150ee456f4651503c8de8d04086ecb2f3aeeae1cb7a7c5e109051850fe26420b,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p53/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p54,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p54/profiles.jsonl,ART_3BCFCCCD25D7920B64DD47EA,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,137,0,2606472,898d78d927a8fb3e082b49f39e6ef329b4081870d4c97d31f561262aed11ceaa,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p54/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p54,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p54/profile_provenance_links.csv,ART_FDF8092E83D6FF445C9CEBB7,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,137,4795,2942451,dfbd27686ae5de085074cfaac6c7b7bc9d7480b85602dbe64d6d5903535582a5,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p54/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p55,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p55/profiles.jsonl,ART_E896F46FFD089EF90EA18278,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,118,0,2244980,799733457cb6a8f20f8df52d40e34c6f659f3ca4f8cc16e477f2067cc63b73d8,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p55/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p55,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p55/profile_provenance_links.csv,ART_E9C28A9270679F78F8B25EFC,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,118,4130,2533333,4788854e955b4b9d7dd9e1d4ad15580cb83d67dce8add041f73db489a52a91f0,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p55/profile_provenance_links.csv,PASS
