"EnsemblID","Symbol","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val","B","mean_logCPM_Tumor","mean_logCPM_Normal"
"ENSG00000230533.2","RP11-95M15.1","lincRNA",1.54192133711541,-4.75477399491772,4.73263730945447,2.81364603613703e-06,6.65714093709526e-06,4.00599787575626,-3.66127020488846,-4.64611631801784
"ENSG00000140688.16","C16orf58","protein_coding",0.360933928325597,6.64969550104505,4.73252885825392,2.81509192158423e-06,6.66002968119089e-06,2.88638663810609,6.69696151109416,6.24076155142059
"ENSG00000258474.1","RP11-187E13.1","lincRNA",1.69304133504804,-4.46049832227072,4.73224340515432,2.81890103721795e-06,6.66850851840788e-06,3.98255367815033,-3.40348071681357,-4.67966871636033
"ENSG00000110427.14","KIAA1549L","protein_coding",1.21639555366072,-0.237194624929686,4.73110703495624,2.83411410198348e-06,6.70396149754897e-06,3.47316138636193,-0.0853200001253995,-0.889368082659955
"ENSG00000180806.4","HOXC9","protein_coding",2.09741655396944,-1.41521751580655,4.7310726974525,2.83457501983754e-06,6.70451610108735e-06,3.70246937616343,-0.930422833301556,-2.97017267749332
"ENSG00000130347.12","RTN4IP1","protein_coding",0.367332436432638,2.19887928195819,4.73072838289837,2.83920079879671e-06,6.71492082195041e-06,3.2837699371487,2.23163939537955,1.99219628016443
"ENSG00000087266.15","SH3BP2","protein_coding",-0.370346025698506,5.45886344847622,-4.73048108262642,2.84252769606719e-06,6.72225217427632e-06,2.91297182341566,5.43644796686547,5.66286055621479
"ENSG00000146592.16","CREB5","protein_coding",-0.807695238083772,2.60066252737179,-4.7303398727147,2.8444290559335e-06,6.72621139216991e-06,3.18374897444126,2.51023785820788,3.47448741596038
"ENSG00000008394.12","MGST1","protein_coding",0.71927295958916,7.64419090163205,4.73025313679492,2.84559754224335e-06,6.72843709253708e-06,2.89159856372196,7.71629227715979,7.01951098826569
"ENSG00000118965.14","WDR35","protein_coding",-0.406833210453536,3.81851210135813,-4.73019265947694,2.8464125519763e-06,6.72982670610208e-06,3.06470328518097,3.77872907977353,4.19248443559447
"ENSG00000170365.9","SMAD1","protein_coding",0.514406950614959,3.8281279739735,4.72971797684034,2.85281731545943e-06,6.74443100227517e-06,3.0769701240328,3.86086553557368,3.56982601667875
"ENSG00000117543.20","DPH5","protein_coding",0.382793237073389,3.84672080660201,4.72946184019828,2.85627905438955e-06,6.7520758291486e-06,3.08091238999015,3.87698940705062,3.60812351022703
"ENSG00000248930.1","CTC-250P20.1","processed_pseudogene",-0.616145707094394,-2.25971435860863,-4.72915299871253,2.86045848453036e-06,6.76141587968111e-06,3.57519749722307,-2.12868778461217,-1.48273409622676
"ENSG00000258359.1","PCNPP1","processed_pseudogene",0.468977851906919,-1.97929879776831,4.72859956102112,2.86796266166254e-06,6.77861269049825e-06,3.60086384983111,-1.78642150495789,-2.24442572594337
"ENSG00000256271.1","CACNA1C-AS2","antisense",-0.642928059929356,-2.39538344011501,-4.72816101969166,2.87392238160657e-06,6.79215662407951e-06,3.60037074647986,-2.24498384261935,-1.65556668352863
"ENSG00000186453.12","FAM228A","protein_coding",-1.07543767327752,-2.06059975582553,-4.72737407620723,2.88464672807293e-06,6.8169580963703e-06,3.55082439774696,-1.9520373832432,-0.932679438813526
"ENSG00000070476.14","ZXDC","protein_coding",-0.311403056134206,4.64235212700052,-4.72701125463306,2.88960416307632e-06,6.82812841025122e-06,2.95652495526861,4.62453292533027,4.81222202740184
"ENSG00000106733.20","NMRK1","protein_coding",-0.41532974466531,4.16805926739339,-4.72651735293441,2.89636579416058e-06,6.84355991236377e-06,3.01181998485707,4.13246942726008,4.49984072750831
"ENSG00000204352.2","C9orf129","protein_coding",0.463714892387488,0.354205274638394,4.72642768554323,2.89759499344214e-06,6.84591791364201e-06,3.39897728254096,0.428099559629748,0.00263313334156936
"ENSG00000245080.7","RP11-320N21.1","antisense",1.03316426478893,-3.57736928644581,4.72600806781027,2.90335396709048e-06,6.85897682330681e-06,3.85736856643845,-3.0172860601413,-3.87275164168712
"ENSG00000125352.5","RNF113A","protein_coding",0.310600000468989,3.60411709384379,4.72580167070145,2.90619066839744e-06,6.86513052968759e-06,3.1059890472181,3.64117752250814,3.31004121502388
"ENSG00000149090.11","PAMR1","protein_coding",-0.821232963167786,1.8317705768706,-4.7256576553826,2.90817157971376e-06,6.8692618309403e-06,3.23635598973499,1.7486849080437,2.70743357368501
"ENSG00000248121.8","SMURF2P1","transcribed_unprocessed_pseudogene",0.351718265842738,0.346811132036548,4.72563798515231,2.90844224188673e-06,6.86935309240514e-06,3.38719063309114,0.404569325104386,0.124476837574738
"ENSG00000274414.1","RP5-965G21.4","lincRNA",1.0738340581914,-0.981505757719518,4.72530859892138,2.91297819537949e-06,6.87951758554604e-06,3.55176779731291,-0.734109314809767,-2.07946600836034
"ENSG00000133056.13","PIK3C2B","protein_coding",-0.555927769942855,4.89477594681032,-4.7250460575386,2.91659850669358e-06,6.88751817732873e-06,2.9180883103866,4.84209199929577,5.36855707919352
"ENSG00000124593.15","RP11-298J23.10","protein_coding",0.381418239741404,6.70155052747981,4.72470995486175,2.92123950864618e-06,6.89792765137812e-06,2.85090063677028,6.74983197626404,6.28365658725231
"ENSG00000172830.12","SSH3","protein_coding",0.426250989062864,5.49648027374008,4.72459020933129,2.92289470503045e-06,6.90128563977442e-06,2.89514267804434,5.55358686775019,5.00632778841125
"ENSG00000163607.15","GTPBP8","protein_coding",0.317323420529744,2.88405288587686,4.72455182302199,2.92342549515342e-06,6.9019884537091e-06,3.18091647713087,2.9066157024827,2.73565963945821
"ENSG00000135074.15","ADAM19","protein_coding",0.746772231271464,4.29032171374094,4.72351801951456,2.93775543305757e-06,6.93526731130712e-06,3.04113534929423,4.34845202510628,3.80547927676754
"ENSG00000243181.2","RP11-734J24.1","processed_pseudogene",-0.415003577385422,3.14482473424831,-4.72277075409057,2.94815560867858e-06,6.95926446743248e-06,3.10705686947712,3.0969249465682,3.60621674057541
"ENSG00000134569.9","LRP4","protein_coding",-1.00407256073481,2.89196777014463,-4.7223955552704,2.95339084046695e-06,6.97106666848955e-06,3.10935748401417,2.80430934774024,3.73525127722959
"ENSG00000165533.18","TTC8","protein_coding",0.34568906446875,3.76031928897485,4.72175959379305,2.96228498362092e-06,6.99150264868312e-06,3.07060976718181,3.79756229922171,3.46177488793193
"ENSG00000242479.1","RP11-383G6.4","processed_pseudogene",0.412257689197128,0.65820276991847,4.7210219801923,2.97263304139536e-06,7.01536658617385e-06,3.37689743109746,0.751447400731778,0.0832717335539917
"ENSG00000141699.10","FAM134C","protein_coding",0.249852425533617,6.37723355355708,4.72098585501443,2.97314073747495e-06,7.01600547375125e-06,2.83405369600014,6.40456165765979,6.14291985508479
"ENSG00000159322.17","ADPGK","protein_coding",-0.26007058402717,5.91910308423657,-4.72085855902323,2.97493039496384e-06,7.01953955648953e-06,2.83974244966912,5.89867966032132,6.10324069166562
"ENSG00000177169.9","ULK1","protein_coding",0.376531321945847,5.70886937783642,4.72084560622585,2.97511255673953e-06,7.01953955648953e-06,2.86770317080997,5.76587248933679,5.21836968098195
"ENSG00000272696.1","RP11-339B21.13","antisense",-0.574345804576253,-2.59922558848049,-4.72071793836381,2.97690858896884e-06,7.02321744242661e-06,3.62833867599721,-2.39756218306052,-2.11906140969452
"ENSG00000256594.7","RP11-705C15.2","transcribed_unprocessed_pseudogene",0.565006305249943,2.61992799121001,4.72022847800262,2.98380398959484e-06,7.03892437577249e-06,3.19158221139914,2.67112959533516,2.23770027699148
"ENSG00000226971.1","AF196972.4","processed_pseudogene",0.742141523136261,-1.47963815479491,4.7199526643548,2.98769635190054e-06,7.04754507165703e-06,3.52025248261451,-1.29797945355858,-1.8472307452462
"ENSG00000242948.1","EPS15P1","transcribed_processed_pseudogene",1.45729988231787,-4.54766088953836,4.71982080981423,2.98955884666046e-06,7.05137661043894e-06,3.91405856232889,-3.5472180819168,-4.52878770791154
"ENSG00000153885.14","KCTD15","protein_coding",-0.659195609056638,3.62481113928821,-4.71951471322751,2.99388688250125e-06,7.06077254217166e-06,3.02000277167734,3.54961105129875,4.31721048737062
"ENSG00000106038.12","EVX1","protein_coding",1.54415892213356,-5.17012540251468,4.71950534743023,2.99401940466199e-06,7.06077254217166e-06,3.94818119679264,-3.86008141495681,-4.76512471768905
"ENSG00000213516.9","RBMXL1","protein_coding",-0.252221557024553,4.67287466771383,-4.71907058273825,3.00017735982793e-06,7.07473125568026e-06,2.90005639914687,4.63569965887535,5.01131670862177
"ENSG00000226284.1","ARPC3P1","processed_pseudogene",0.345195065342679,2.89376013816186,4.7186254871125,3.00649426127895e-06,7.08906252782929e-06,3.14829549673484,2.92624372361791,2.65941589246597
"ENSG00000259721.1","RP11-758N13.1","lincRNA",1.41617407251583,-3.06599773141741,4.71752443892306,3.02217561293381e-06,7.12547035092128e-06,3.74900052744703,-2.52308032401632,-3.45821691356921
"ENSG00000140105.17","WARS","protein_coding",-0.635973266312312,7.78252242556509,-4.71715817330795,3.02740945895052e-06,7.13724195267471e-06,2.84829453851257,7.71355337879428,8.38645864107436
"ENSG00000104983.8","CCDC61","protein_coding",-0.368252537939536,2.70477875636205,-4.71706472742637,3.0287461730652e-06,7.13982476309962e-06,3.15022188319332,2.69149651800702,2.87753590746665
"ENSG00000280789.1","PAGR1","protein_coding",0.355131151861577,4.80047619172268,4.71701982581539,3.02938867849087e-06,7.14077079740452e-06,2.93712978927708,4.85186199602249,4.36492176066399
"ENSG00000085644.13","ZNF213","protein_coding",0.367040861348103,4.24092105211589,4.7165668510267,3.03587771519914e-06,7.15549682638213e-06,2.9907409323051,4.28729066949116,3.85539843024325
"ENSG00000137185.11","ZSCAN9","protein_coding",0.411029037851669,3.40775891985194,4.71639482081827,3.03834561490506e-06,7.16074353406139e-06,3.1073460222801,3.46090968620019,2.97831220236357
"ENSG00000231086.1","TSSK1A","unitary_pseudogene",-0.765995621768244,-3.58656545689603,-4.7158579751903,3.04605947329405e-06,7.17835204699066e-06,3.70533919201131,-3.16453510450723,-2.82196593084676
"ENSG00000236908.2","RP5-1063M23.2","lincRNA",1.4814979251203,-3.0598203320808,4.71564093283106,3.0491834685756e-06,7.18514213392624e-06,3.80071030376432,-2.46333455394374,-4.00077818112518
"ENSG00000202532.1","RNU6-395P","snRNA",0.413082348248614,-1.1427302170426,4.71498504532907,3.05864271281694e-06,7.20685842862383e-06,3.46003899911989,-1.01915641059391,-1.42999385301976
"ENSG00000213988.10","ZNF90","protein_coding",0.596246549006834,4.39961034468184,4.71482301406103,3.06098388048843e-06,7.21180079307181e-06,2.9756721108902,4.46340720750126,3.86184894557315
"ENSG00000272936.1","RP11-700J17.2","antisense",-0.510896969948277,-1.203372268832,-4.71466785030359,3.0632274360042e-06,7.2165124111037e-06,3.44512889768853,-1.151642021313,-0.770426694662206
"ENSG00000130005.12","GAMT","protein_coding",0.785493957920522,3.03912644770239,4.7142117124202,3.06983202251457e-06,7.23149640822456e-06,3.13018899292133,3.13488922515533,2.26013074895952
"ENSG00000177688.6","SUMO4","protein_coding",0.839343310264778,-3.7778005260427,4.71407261727497,3.07184875551487e-06,7.23567143414537e-06,3.81459757961128,-3.20164775619917,-3.89809626140423
"ENSG00000251675.1","CTC-458I2.2","antisense",-0.595728679795134,0.494588823185357,-4.71365909154841,3.07785197159592e-06,7.24923512100786e-06,3.28908096776141,0.454396205208542,1.15594893914617
"ENSG00000239969.5","RP11-163E9.2","transcribed_unprocessed_pseudogene",0.410861915459091,1.45363086220559,4.7134066737771,3.08152190344273e-06,7.25730152520288e-06,3.27838051168521,1.53016579900082,0.921226055865053
"ENSG00000225555.1","AP000320.6","antisense",0.903503505848986,-2.71557874648536,4.7131247091405,3.08562639747092e-06,7.26639000346199e-06,3.64280715259502,-2.3667677504416,-3.0490891194041
"ENSG00000280208.1","GGT4P","unprocessed_pseudogene",-0.910311456472945,-1.22366209870189,-4.7126374962632,3.09273103899373e-06,7.28254156847596e-06,3.4154661033185,-1.1569184394456,-0.557249757001546
"ENSG00000197779.13","ZNF81","protein_coding",0.376161251477942,2.0384999893342,4.71221714165169,3.09887338034698e-06,7.29642478913255e-06,3.21007658610255,2.08171456009609,1.75010988447056
"ENSG00000176896.8","TCEANC","protein_coding",-0.369922138217776,1.39562626265249,-4.71174410348171,3.10579958029618e-06,7.31215128224642e-06,3.24112510664864,1.37003587016275,1.7580609656771
"ENSG00000162641.18","AKNAD1","protein_coding",-0.927878473787751,-3.28173772488512,-4.71165573316145,3.10709514341874e-06,7.31461981679828e-06,3.66269696044767,-2.94065497230878,-2.25392025126016
"ENSG00000253797.2","UTP14C","protein_coding",-0.307751301367949,4.93730125490531,-4.71090809906779,3.11807673899812e-06,7.33988868051033e-06,2.83462302293409,4.89519068253683,5.31672401655748
"ENSG00000176087.14","SLC35A4","protein_coding",-0.2557670995005,6.25319125692187,-4.70990647697751,3.13284754947595e-06,7.37407255126292e-06,2.78164454037562,6.22334290196517,6.51837062202324
"ENSG00000006837.11","CDKL3","protein_coding",-0.410590225112365,0.326245144808146,-4.70984760739187,3.13371778347175e-06,7.37553451764564e-06,3.30099557897585,0.311951534975937,0.74735848104404
"ENSG00000106245.10","BUD31","protein_coding",0.396603109103502,5.79933207457347,4.7097370261706,3.13535306832902e-06,7.37879673616447e-06,2.8062710133318,5.83826654005585,5.46613978240064
"ENSG00000244642.3","RN7SL396P","misc_RNA",0.664348077974404,-1.32381655456436,4.70883246596743,3.14876063552557e-06,7.40976133656863e-06,3.42213930758903,-1.17556807156631,-1.46807244270142
"ENSG00000243944.5","RP11-167H9.4","antisense",1.29614873112584,-5.18396614766909,4.70875734172723,3.14987661823203e-06,7.41179837540752e-06,3.89206260201518,-3.93734170986121,-4.81230089421629
"ENSG00000006555.10","TTC22","protein_coding",0.666541813015995,3.70602360935954,4.70826034030643,3.15726924340482e-06,7.42860313281754e-06,3.02718085847561,3.78618710825582,3.04150654760538
"ENSG00000264727.1","RP11-680C21.1","lincRNA",-1.24497659037944,-4.45686936062807,-4.70805992572356,3.16025501980198e-06,7.43503735825313e-06,3.74277395662343,-3.63421517927103,-3.0854522497621
"ENSG00000248916.1","NUP210P3","unprocessed_pseudogene",-0.76702302438638,-3.66464693271285,-4.70754682565032,3.16791156596331e-06,7.45245846816924e-06,3.71064180504922,-3.2165598849888,-2.97229071074633
"ENSG00000149476.15","TKFC","protein_coding",0.297093331312282,5.64944741898586,4.70687593324264,3.17794962755395e-06,7.47547883945354e-06,2.8019077994751,5.68841956133332,5.31635253170682
"ENSG00000255882.1","RP11-290C10.1","antisense",-0.663369909436459,-2.03500854303982,-4.70675432364922,3.17977245307195e-06,7.47917241961136e-06,3.46157224736374,-1.94360654862415,-1.131240035914
"ENSG00000164626.8","KCNK5","protein_coding",0.95026278856373,5.16158949501299,4.70647235526026,3.18400279158331e-06,7.4885276968236e-06,2.85497405918122,5.27063688702626,4.2271184250465
"ENSG00000270800.2","RPS10-NUDT3","protein_coding",0.367555950943688,6.71908500317464,4.70511197482208,3.20448858552185e-06,7.5361100216824e-06,2.76330728137962,6.74746985209067,6.47483618753131
"ENSG00000198945.7","L3MBTL3","protein_coding",0.469536344711277,2.95920538467477,4.70498143045185,3.20646108859598e-06,7.54014987998193e-06,3.08662703407118,3.00289353836248,2.62653706032236
"ENSG00000164122.8","ASB5","protein_coding",-1.11477652200312,-4.75963256482845,-4.704759391456,3.2098187421566e-06,7.54744608691035e-06,3.7565886436272,-3.86960118322131,-3.16950696157823
"ENSG00000230823.3","CBX1P1","processed_pseudogene",0.5447309827095,-1.62126268229094,4.70466628655043,3.21122767207289e-06,7.55015934397952e-06,3.44930915167179,-1.4595129482294,-1.85670518548279
"ENSG00000048392.11","RRM2B","protein_coding",-0.425111045719002,5.49599683258682,-4.70403588720615,3.22078298386244e-06,7.5720242214112e-06,2.76531681208147,5.44173048605832,5.97821409313832
"ENSG00000166068.12","SPRED1","protein_coding",-0.461359037229943,5.96441348971949,-4.7038742572184,3.22323729972287e-06,7.57719259136058e-06,2.75552496555663,5.90356719425941,6.5019209751704
"ENSG00000138795.9","LEF1","protein_coding",0.645011822486871,2.85629294418169,4.70340044511361,3.23044240135493e-06,7.59352741044176e-06,3.11455892606593,2.92681319356001,2.29824674889789
