EnsemblID,EnsemblID_base,Symbol,gene_type,U2_effect_supported_DE,OpenTargets_target_ID,tractability_retrieval_status,tractability_record_count,tractability_true_assessment_count,tractability_true_SM_count,tractability_true_AB_count,tractability_true_PR_count,tractability_true_OC_count,tractability_true_assessment_ids_by_modality_json,safety_retrieval_status,safety_liability_record_count,source_name,source_release
ENSG00000105492.15,ENSG00000105492,SIGLEC6,protein_coding,TRUE,ENSG00000105492,TRACTABILITY_RECORD_PRESENT,28,4,0,4,0,0,"{""AB"":[""GO CC high conf"",""Human Protein Atlas loc"",""UniProt SigP or TMHMM"",""UniProt loc med conf""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000182264.8,ENSG00000182264,IZUMO1,protein_coding,TRUE,ENSG00000182264,TRACTABILITY_RECORD_PRESENT,28,3,0,3,0,0,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc high conf""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000149451.17,ENSG00000149451,ADAM33,protein_coding,TRUE,ENSG00000149451,TRACTABILITY_RECORD_PRESENT,28,6,3,2,1,0,"{""AB"":[""Human Protein Atlas loc"",""UniProt SigP or TMHMM""],""PR"":[""Small Molecule Binder""],""SM"":[""Druggable Family"",""High-Quality Ligand"",""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000173137.11,ENSG00000173137,ADCK5,protein_coding,TRUE,ENSG00000173137,TRACTABILITY_RECORD_PRESENT,28,3,0,2,1,0,"{""AB"":[""Human Protein Atlas loc"",""UniProt SigP or TMHMM""],""PR"":[""Small Molecule Binder""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000148357.16,ENSG00000148357,HMCN2,protein_coding,TRUE,ENSG00000148357,TRACTABILITY_RECORD_PRESENT,28,3,0,3,0,0,"{""AB"":[""GO CC med conf"",""UniProt SigP or TMHMM"",""UniProt loc med conf""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000253537.2,ENSG00000253537,PCDHGA7,protein_coding,TRUE,ENSG00000253537,TRACTABILITY_RECORD_PRESENT,28,3,0,3,0,0,"{""AB"":[""GO CC med conf"",""UniProt SigP or TMHMM"",""UniProt loc med conf""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000143315.6,ENSG00000143315,PIGM,protein_coding,TRUE,ENSG00000143315,TRACTABILITY_RECORD_PRESENT,28,1,0,1,0,0,"{""AB"":[""UniProt SigP or TMHMM""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000271843.1,ENSG00000271843,RP11-245J9.5,lincRNA,TRUE,ENSG00000271843,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000103035.10,ENSG00000103035,PSMD7,protein_coding,TRUE,ENSG00000103035,TRACTABILITY_RECORD_PRESENT,28,7,3,1,3,0,"{""AB"":[""GO CC high conf""],""PR"":[""Database Ubiquitination"",""Half-life Data"",""UniProt Ubiquitination""],""SM"":[""Approved Drug"",""High-Quality Ligand"",""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000122223.12,ENSG00000122223,CD244,protein_coding,TRUE,ENSG00000122223,TRACTABILITY_RECORD_PRESENT,28,4,0,3,1,0,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc high conf""],""PR"":[""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000183023.18,ENSG00000183023,SLC8A1,protein_coding,TRUE,ENSG00000183023,TRACTABILITY_RECORD_PRESENT,28,7,1,4,2,0,"{""AB"":[""GO CC high conf"",""Human Protein Atlas loc"",""UniProt SigP or TMHMM"",""UniProt loc high conf""],""PR"":[""Half-life Data"",""Small Molecule Binder""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000105219.8,ENSG00000105219,CNTD2,protein_coding,TRUE,ENSG00000105219,TRACTABILITY_RECORD_PRESENT,28,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000263264.1,ENSG00000263264,CTB-133G6.1,protein_coding,TRUE,NOT_FOUND,TARGET_NOT_MAPPED,0,0,0,0,0,0,{},TARGET_NOT_MAPPED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000186364.11,ENSG00000186364,NUDT17,protein_coding,TRUE,ENSG00000186364,TRACTABILITY_RECORD_PRESENT,28,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000166736.11,ENSG00000166736,HTR3A,protein_coding,TRUE,ENSG00000166736,TRACTABILITY_RECORD_PRESENT,28,9,4,3,2,0,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc high conf""],""PR"":[""Database Ubiquitination"",""Small Molecule Binder""],""SM"":[""Approved Drug"",""Druggable Family"",""High-Quality Ligand"",""Structure with Ligand""]}",SAFETY_RECORD_PRESENT,25,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000150045.11,ENSG00000150045,KLRF1,protein_coding,TRUE,ENSG00000150045,TRACTABILITY_RECORD_PRESENT,28,3,0,3,0,0,"{""AB"":[""GO CC high conf"",""Human Protein Atlas loc"",""UniProt SigP or TMHMM""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000230115.1,ENSG00000230115,TPRG1-AS2,antisense,TRUE,ENSG00000230115,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000130700.6,ENSG00000130700,GATA5,protein_coding,TRUE,ENSG00000130700,TRACTABILITY_RECORD_PRESENT,28,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000113407.13,ENSG00000113407,TARS,protein_coding,TRUE,ENSG00000113407,TRACTABILITY_RECORD_PRESENT,28,6,3,0,3,0,"{""PR"":[""Database Ubiquitination"",""Small Molecule Binder"",""UniProt Ubiquitination""],""SM"":[""Druggable Family"",""High-Quality Ligand"",""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000162654.8,ENSG00000162654,GBP4,protein_coding,TRUE,ENSG00000162654,TRACTABILITY_RECORD_PRESENT,28,4,0,1,3,0,"{""AB"":[""GO CC high conf""],""PR"":[""Database Ubiquitination"",""Half-life Data"",""UniProt Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000099875.14,ENSG00000099875,MKNK2,protein_coding,TRUE,ENSG00000099875,TRACTABILITY_RECORD_PRESENT,28,8,5,0,3,0,"{""PR"":[""Database Ubiquitination"",""Literature"",""Small Molecule Binder""],""SM"":[""Advanced Clinical"",""Druggable Family"",""High-Quality Ligand"",""High-Quality Pocket"",""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000133808.4,ENSG00000133808,MICALCL,protein_coding,TRUE,NOT_FOUND,TARGET_NOT_MAPPED,0,0,0,0,0,0,{},TARGET_NOT_MAPPED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000158869.10,ENSG00000158869,FCER1G,protein_coding,TRUE,ENSG00000158869,TRACTABILITY_RECORD_PRESENT,28,6,1,3,2,0,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc high conf""],""PR"":[""Database Ubiquitination"",""Half-life Data""],""SM"":[""Structure with Ligand""]}",SAFETY_RECORD_PRESENT,1,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000162613.16,ENSG00000162613,FUBP1,protein_coding,TRUE,ENSG00000162613,TRACTABILITY_RECORD_PRESENT,28,4,0,0,4,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data"",""Small Molecule Binder"",""UniProt Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000251615.3,ENSG00000251615,RP11-774O3.3,lincRNA,TRUE,ENSG00000251615,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000137692.11,ENSG00000137692,DCUN1D5,protein_coding,TRUE,ENSG00000137692,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""Small Molecule Binder""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000210825.1,ENSG00000210825,SNORA40,snoRNA,TRUE,ENSG00000210825,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000242612.6,ENSG00000242612,DECR2,protein_coding,TRUE,ENSG00000242612,TRACTABILITY_RECORD_PRESENT,28,3,1,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000274290.2,ENSG00000274290,HIST1H2BE,protein_coding,TRUE,ENSG00000274290,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000233461.5,ENSG00000233461,RP11-295G20.2,antisense,TRUE,ENSG00000233461,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000230262.6,ENSG00000230262,MIRLET7DHG,lincRNA,TRUE,ENSG00000230262,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000122512.14,ENSG00000122512,PMS2,protein_coding,TRUE,ENSG00000122512,TRACTABILITY_RECORD_PRESENT,28,3,1,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000188038.7,ENSG00000188038,NRN1L,protein_coding,TRUE,ENSG00000188038,TRACTABILITY_RECORD_PRESENT,28,3,0,3,0,0,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc high conf""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000166508.17,ENSG00000166508,MCM7,protein_coding,TRUE,ENSG00000166508,TRACTABILITY_RECORD_PRESENT,28,4,1,0,3,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data"",""UniProt Ubiquitination""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000188523.8,ENSG00000188523,CFAP77,protein_coding,TRUE,ENSG00000188523,TRACTABILITY_RECORD_PRESENT,28,1,1,0,0,0,"{""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000275871.1,ENSG00000275871,RP11-394O4.6,lincRNA,TRUE,ENSG00000275871,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000178761.14,ENSG00000178761,FAM219B,protein_coding,TRUE,ENSG00000178761,TRACTABILITY_RECORD_PRESENT,28,1,0,0,1,0,"{""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000154767.14,ENSG00000154767,XPC,protein_coding,TRUE,ENSG00000154767,TRACTABILITY_RECORD_PRESENT,28,6,1,2,3,0,"{""AB"":[""GO CC high conf"",""Human Protein Atlas loc""],""PR"":[""Database Ubiquitination"",""Half-life Data"",""UniProt Ubiquitination""],""SM"":[""Structure with Ligand""]}",SAFETY_RECORD_PRESENT,8,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000150756.13,ENSG00000150756,FAM173B,protein_coding,TRUE,ENSG00000150756,TRACTABILITY_RECORD_PRESENT,28,1,0,1,0,0,"{""AB"":[""UniProt SigP or TMHMM""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000258407.1,ENSG00000258407,RP11-300J18.2,antisense,TRUE,NOT_FOUND,TARGET_NOT_MAPPED,0,0,0,0,0,0,{},TARGET_NOT_MAPPED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000132259.12,ENSG00000132259,CNGA4,protein_coding,TRUE,ENSG00000132259,TRACTABILITY_RECORD_PRESENT,28,3,1,2,0,0,"{""AB"":[""GO CC med conf"",""UniProt SigP or TMHMM""],""SM"":[""Druggable Family""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000262890.1,ENSG00000262890,RP11-424M24.5,lincRNA,TRUE,NOT_FOUND,TARGET_NOT_MAPPED,0,0,0,0,0,0,{},TARGET_NOT_MAPPED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000275088.1,ENSG00000275088,RP11-442O1.3,lincRNA,TRUE,ENSG00000275088,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000157330.9,ENSG00000157330,C1orf158,protein_coding,TRUE,ENSG00000157330,TRACTABILITY_RECORD_PRESENT,28,1,1,0,0,0,"{""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000253755.1,ENSG00000253755,IGHGP,IG_C_pseudogene,TRUE,ENSG00000253755,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000128626.11,ENSG00000128626,MRPS12,protein_coding,TRUE,ENSG00000128626,TRACTABILITY_RECORD_PRESENT,28,3,1,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000283361.1,ENSG00000283361,RP11-569D9.5,protein_coding,TRUE,ENSG00000283361,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000125885.13,ENSG00000125885,MCM8,protein_coding,TRUE,ENSG00000125885,TRACTABILITY_RECORD_PRESENT,28,2,1,0,1,0,"{""PR"":[""Database Ubiquitination""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000255045.1,ENSG00000255045,RP11-677M14.2,antisense,TRUE,ENSG00000255045,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000278330.1,ENSG00000278330,RP11-4B16.4,antisense,TRUE,ENSG00000278330,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000129084.17,ENSG00000129084,PSMA1,protein_coding,TRUE,ENSG00000129084,TRACTABILITY_RECORD_PRESENT,28,8,4,0,4,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data"",""Small Molecule Binder"",""UniProt Ubiquitination""],""SM"":[""Approved Drug"",""Druggable Family"",""High-Quality Ligand"",""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000126067.11,ENSG00000126067,PSMB2,protein_coding,TRUE,ENSG00000126067,TRACTABILITY_RECORD_PRESENT,28,7,4,0,3,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data"",""Small Molecule Binder""],""SM"":[""Approved Drug"",""Druggable Family"",""High-Quality Ligand"",""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000107099.15,ENSG00000107099,DOCK8,protein_coding,TRUE,ENSG00000107099,TRACTABILITY_RECORD_PRESENT,28,5,0,3,2,0,"{""AB"":[""GO CC high conf"",""Human Protein Atlas loc"",""UniProt loc high conf""],""PR"":[""Database Ubiquitination"",""Half-life Data""]}",SAFETY_RECORD_PRESENT,1,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000274215.1,ENSG00000274215,CTD-2313J17.6,lincRNA,TRUE,ENSG00000274215,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000273110.1,ENSG00000273110,RP11-350G8.9,antisense,TRUE,ENSG00000273110,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000229358.3,ENSG00000229358,DPY19L1P1,unprocessed_pseudogene,TRUE,ENSG00000229358,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000170345.9,ENSG00000170345,FOS,protein_coding,TRUE,ENSG00000170345,TRACTABILITY_RECORD_PRESENT,28,5,2,0,3,0,"{""PR"":[""Database Ubiquitination"",""Small Molecule Binder"",""UniProt Ubiquitination""],""SM"":[""Druggable Family"",""High-Quality Ligand""]}",SAFETY_RECORD_PRESENT,1,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000161179.13,ENSG00000161179,YDJC,protein_coding,TRUE,ENSG00000161179,TRACTABILITY_RECORD_PRESENT,28,1,0,0,1,0,"{""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000163263.6,ENSG00000163263,C1orf189,protein_coding,TRUE,ENSG00000163263,TRACTABILITY_RECORD_PRESENT,28,1,1,0,0,0,"{""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000224721.1,ENSG00000224721,AC007182.6,antisense,TRUE,ENSG00000224721,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000120162.9,ENSG00000120162,MOB3B,protein_coding,TRUE,ENSG00000120162,TRACTABILITY_RECORD_PRESENT,28,1,0,0,1,0,"{""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000275120.2,ENSG00000275120,RP11-182J1.18,antisense,TRUE,ENSG00000275120,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000115207.13,ENSG00000115207,GTF3C2,protein_coding,TRUE,ENSG00000115207,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000116213.15,ENSG00000116213,WRAP73,protein_coding,TRUE,ENSG00000116213,TRACTABILITY_RECORD_PRESENT,28,1,0,0,1,0,"{""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000180581.7,ENSG00000180581,SRP9P1,processed_pseudogene,TRUE,ENSG00000180581,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000168646.12,ENSG00000168646,AXIN2,protein_coding,TRUE,ENSG00000168646,TRACTABILITY_RECORD_PRESENT,28,5,1,1,3,0,"{""AB"":[""GO CC med conf""],""PR"":[""Database Ubiquitination"",""Small Molecule Binder"",""UniProt Ubiquitination""],""SM"":[""Druggable Family""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000169856.8,ENSG00000169856,ONECUT1,protein_coding,TRUE,ENSG00000169856,TRACTABILITY_RECORD_PRESENT,28,0,0,0,0,0,{},SAFETY_RECORD_PRESENT,1,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000131475.6,ENSG00000131475,VPS25,protein_coding,TRUE,ENSG00000131475,TRACTABILITY_RECORD_PRESENT,28,3,0,1,2,0,"{""AB"":[""UniProt loc med conf""],""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000160124.9,ENSG00000160124,CCDC58,protein_coding,TRUE,ENSG00000160124,TRACTABILITY_RECORD_PRESENT,28,1,0,0,1,0,"{""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000174004.5,ENSG00000174004,NRROS,protein_coding,TRUE,ENSG00000174004,TRACTABILITY_RECORD_PRESENT,28,4,0,3,1,0,"{""AB"":[""GO CC med conf"",""UniProt SigP or TMHMM"",""UniProt loc high conf""],""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000272370.1,ENSG00000272370,RP11-307L14.1,lincRNA,TRUE,NOT_FOUND,TARGET_NOT_MAPPED,0,0,0,0,0,0,{},TARGET_NOT_MAPPED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000138867.16,ENSG00000138867,GUCD1,protein_coding,TRUE,ENSG00000138867,TRACTABILITY_RECORD_PRESENT,28,1,0,0,1,0,"{""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000237174.7,ENSG00000237174,RP11-415D17.3,antisense,TRUE,ENSG00000237174,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000174238.14,ENSG00000174238,PITPNA,protein_coding,FALSE,ENSG00000174238,TRACTABILITY_RECORD_PRESENT,28,4,2,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""],""SM"":[""High-Quality Pocket"",""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000213033.4,ENSG00000213033,AURKAPS1,transcribed_processed_pseudogene,TRUE,ENSG00000213033,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000204956.5,ENSG00000204956,PCDHGA1,protein_coding,TRUE,ENSG00000204956,TRACTABILITY_RECORD_PRESENT,28,3,0,3,0,0,"{""AB"":[""GO CC med conf"",""UniProt SigP or TMHMM"",""UniProt loc med conf""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
